time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,1,0
29.132948,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
55.491329,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
57.572254,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,45,0
59.306358,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,173,8
59.653179,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
74.913295,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
86.011561,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
91.560694,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,43.25,0
92.947977,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
102.65896,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
119.306358,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,173,0
120.693642,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,57.66666667,0
121.734104,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,173,8
122.080925,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,57.66666667,0
123.121387,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,173,8
123.468208,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,57.66666667,0
124.508671,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,173,8
124.855491,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,57.66666667,0
125.895954,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,173,8
