id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,314,0,0
2,0,91,,,,0,0
3,2.774566,2,1,1,0,0,0
4,3.468208,2,1,1,0,0,0
5,3.815029,1,1,2,0,0,0
6,4.16185,2,3,4,0,0,0
7,4.855491,2,3,4,0,0,0
8,5.202312,1,5,5,0,0,0
9,5.549133,2,5,4,0,0,0
10,6.242775,2,5,4,0,0,0
11,6.589595,1,3,3,0,0,0
12,6.936416,2,3,2,0,0,0
13,7.283237,2,3,2,0,0,0
14,7.630058,2,3,2,0,0,0
15,7.976879,2,3,2,0,0,0
16,8.323699,1,4,5,0,0,0
17,9.017341,1,5,4,0,0,0
18,9.710983,1,4,3,0,0,0
19,10.404624,1,3,4,0,0,0
20,11.098266,2,2,1,0,0,0
21,12.138728,2,2,1,0,0,0
22,12.485549,1,3,2,0,1,0
23,12.485549,1,3,4,0,1,0
24,12.83237,1,3,4,0,1,0
25,12.83237,1,3,2,0,1,0
26,13.352601,1,2,1,0,1,0
27,13.352601,1,4,5,0,1,0
28,13.872832,1,3,4,2,0,1
29,13.959538,1,3,5,2,0,1
30,15.086705,1,2,2,0,0,0
31,15.260116,1,4,5,0,0,0
32,15.606936,1,4,4,0,0,0
33,15.953757,1,3,3,0,0,0
34,16.300578,1,4,4,0,0,0
35,16.647399,1,3,2,0,0,0
36,16.99422,2,5,4,0,0,0
37,17.16763,2,2,1,0,0,0
38,18.034682,2,2,1,0,1,0
39,18.034682,2,5,4,0,1,0
40,19.075145,1,3,3,0,0,0
41,19.421965,1,5,5,0,0,0
42,19.768786,1,1,1,0,0,0
43,19.942197,1,3,4,0,0,0
44,20.462428,1,5,5,0,0,0
45,20.635838,2,3,2,0,0,0
46,21.32948,2,3,2,0,0,0
47,21.849711,1,4,4,0,0,0
48,22.196532,2,2,1,0,0,0
49,23.583815,2,2,1,0,1,0
50,23.583815,2,3,4,0,1,0
51,24.624277,2,3,4,0,0,0
52,24.971098,1,3,2,1,0,2
53,25.057803,1,3,1,1,0,2
54,26.184971,1,2,2,0,0,0
55,26.358382,1,4,5,0,0,0
56,26.705202,1,4,4,0,0,0
57,27.052023,1,3,3,0,0,0
58,27.398844,1,4,4,0,0,0
59,27.745665,1,3,2,0,0,0
60,28.092486,2,5,4,0,0,0
61,28.265896,2,2,1,0,0,0
62,29.132948,2,2,1,0,1,0
63,29.132948,2,5,4,0,1,0
64,30.17341,1,3,3,0,0,0
65,30.520231,1,5,5,0,0,0
66,30.867052,1,1,1,0,0,0
67,31.040462,1,3,4,0,0,0
68,31.560694,1,5,5,0,0,0
69,31.734104,2,3,2,0,0,0
70,32.427746,2,3,2,0,0,0
71,32.947977,1,4,4,0,0,0
72,33.294798,1,2,2,0,0,0
73,33.641618,1,1,1,0,0,0
74,33.815029,1,3,4,0,0,0
75,34.33526,1,5,5,0,0,0
76,34.508671,2,3,2,0,0,0
77,35.722543,2,3,2,0,0,0
78,36.069364,1,2,1,0,0,0
79,36.416185,1,4,5,0,0,0
80,36.763006,1,2,1,0,0,0
81,37.109827,1,4,5,0,0,0
82,37.283237,1,2,2,0,0,0
83,37.803468,1,4,4,0,0,0
84,38.150289,1,3,3,0,0,0
85,38.49711,1,2,1,0,0,0
86,38.843931,1,5,5,0,0,0
87,39.190751,1,4,4,0,0,0
88,39.364162,2,3,2,0,0,0
89,40.231214,2,3,2,0,0,0
90,41.618497,1,4,5,0,0,0
91,41.965318,1,1,2,0,0,0
92,42.312139,1,5,4,0,0,0
93,42.65896,1,2,1,0,0,0
94,42.83237,1,3,3,0,0,0
95,43.352601,1,4,5,0,0,0
96,43.699422,1,4,4,0,0,0
97,44.046243,1,2,1,0,0,0
98,44.393064,1,4,4,0,0,0
99,44.739884,1,2,2,0,0,0
100,44.913295,2,4,5,0,0,0
101,45.780347,2,4,5,0,0,0
102,46.820809,1,2,2,0,0,0
103,47.16763,1,5,5,0,0,0
104,47.514451,1,2,1,0,0,0
105,47.687861,1,4,4,0,0,0
106,48.208092,1,2,1,0,0,0
107,48.381503,2,4,4,0,0,0
108,49.248555,2,4,4,0,0,0
109,49.595376,1,5,5,0,0,0
110,49.942197,1,4,4,0,0,0
111,50.289017,1,2,2,0,0,0
112,50.462428,1,5,5,0,0,0
113,50.982659,1,4,4,0,0,0
114,51.156069,2,2,1,0,0,0
115,51.849711,2,2,1,0,0,0
116,52.369942,1,2,2,0,0,0
117,52.716763,1,5,5,0,0,0
118,53.063584,1,2,2,0,0,0
119,53.236994,1,4,4,0,0,0
