0.03333,MOT_mc_bg_black_00,seat100-0,,
2.76639,MOT_mc_bg_black_00,b80-65,,
2.76639,MOT_speaker_00,temp4,,
3.26634,1,1-4,,
3.26634,2,1-4,,
3.26634,3,1-4,,
3.26634,4,1-4,,
3.26634,5,1-4,,
3.69963,1,sj4,,
3.69963,2,sj4,,
3.69963,3,sj4,,
3.69963,4,sj4,,
3.69963,5,sj4,,
3.9996,1,w4,,
3.9996,2,w4,,
3.9996,3,w4,,
3.9996,4,w4,,
3.9996,5,w4,,
4.0329299999999995,MOT_mc_light_under_00,l2,,
5.6661,1,4-3,,
5.966069999999999,1,w3,,
7.732559999999999,1,3-2,,
8.03253,1,w2,,
9.799019999999999,1,2-1,,
10.13232,1,w1,,
11.86548,1,1-4,,
12.19878,1,w4,,
13.89861,1,4-2,,
14.23191,1,w2,,
15.965069999999999,1,2-1,,
16.29837,1,w1,,
18.06486,1,1-3,,
18.06486,2,1-3,,
18.06486,3,1-3,,
18.06486,4,1-3,,
18.06486,5,1-3,,
18.49815,1,j3-1,,
18.49815,2,j3-1,,
18.49815,3,j3-1,,
18.49815,4,j3-1,,
18.49815,5,j3-1,,
19.598039999999997,1,1-2,,
19.598039999999997,2,1-2,,b-1
19.598039999999997,3,1-2,,b-1
19.598039999999997,4,1-2,,b-1
19.598039999999997,5,1-2,,b-1
19.6647,MOT_mc_light_center_00,l1,,
19.6647,MOT_mc_light_under_00,l2,,
19.997999999999998,MOT_mc_stage_color_00,y,,
20.03133,1,lp2,,f1
20.03133,2,w2,,
20.03133,3,w2,,
20.03133,4,w2,,
20.03133,5,w2,,
24.29757,1,,l1,
24.69753,1,,l2,
25.09749,1,,l3,
25.49745,1,,l4,
25.897409999999997,1,2-3,,
26.264039999999998,1,lp3,,
26.43069,MOT_mc_light_up_00,l1,,
28.39716,1,,lb3,
28.79712,1,,lb2,
29.19708,1,,lb1,
29.930339999999998,1,3-1,,
30.39696,1,,lb0,
30.79692,1,1-3,,
31.130219999999998,1,lp3,,
31.730159999999998,4,2-3,,
31.730159999999998,5,2-3,,
32.06346,4,sj3,,
32.06346,5,sj3,,
32.06346,1,3-4,,
32.06346,2,2-3,,
32.06346,3,2-3,,
32.43009,MOT_mc_bg_black_00,b45-80,,
32.43009,MOT_mc_stage_color_00,y-b,,
32.43009,MOT_mc_light_up_00,l1,,
32.43009,1,sj4,,
32.43009,2,sj3,,
32.43009,3,sj3,,
32.73006,1,w4,,
32.73006,2,w3,,
32.73006,3,w3,,
32.73006,4,w3,,
32.73006,5,w3,,
33.96327,1,4-1,,
33.96327,2,3-1,,
33.96327,3,3-1,,
34.46322,1,sj1,,
34.46322,2,sj1,,
34.46322,3,sj1,,
34.46322,4,3-1,,
34.46322,5,3-1,,
34.96317,1,lp1,,
34.96317,2,w1,,
34.96317,3,w1,,
34.96317,4,sj1,,
34.96317,5,sj1,,
35.3298,4,w1,,
35.3298,5,w1,,
36.22971,MOT_mc_bg_black_00,b80-45,,
36.62967,4,,l1,
36.62967,5,,r1,
37.02963,2,,l1,
37.02963,3,,r1,
37.096289999999996,MOT_mc_stage_color_00,b-r,,
37.86288,2,1-2,,
37.86288,3,1-2,,
37.86288,4,1-2,,
37.86288,5,1-2,,
38.22951,2,sj2,,
38.22951,3,sj2,,
38.22951,4,sj2,,
38.22951,5,sj2,,
38.22951,1,1-2,,
38.56281,1,sj2,,
38.56281,2,w2,,
38.56281,3,w2,,
38.56281,4,w2,,
38.56281,5,w2,,
38.92944,1,w2,,
41.89581,MOT_mc_stage_color_00,r-y,,
41.89581,MOT_mc_bg_black_00,b45-65,,
41.89581,MOT_mc_light_up_00,l3,,
42.22911,1,2-3,,
42.22911,2,2-3,,
42.22911,3,2-3,,
42.22911,4,2-3,,
42.22911,5,2-3,,
42.69573,1,sj3,,
42.69573,2,sj3,,
42.69573,3,sj3,,
42.69573,4,sj3,,
42.69573,5,sj3,,
42.9957,1,lp3,,
42.9957,2,lp3,,
42.9957,3,lp3,,
42.9957,4,lp3,,
42.9957,5,lp3,,
46.39536,1,3-4,,
46.39536,2,3-4,,
46.39536,3,3-4,,
46.39536,4,3-4,,
46.39536,5,3-4,,
46.828649999999996,1,sj4,,
46.828649999999996,2,sj4,,
46.828649999999996,3,sj4,,
46.828649999999996,4,sj4,,
46.828649999999996,5,sj4,,
47.12862,1,lp4,,
47.12862,2,lp4,,
47.12862,3,lp4,,
47.12862,4,lp4,,
47.12862,5,lp4,,
50.86158,4,,l2,
51.22821,4,4-2,,
51.22821,5,,r2,
51.59484,4,w2,,
51.59484,5,4-2,,
51.59484,2,,l2,
51.96147,5,w2,,
51.96147,2,4-2,,
51.96147,3,,r2,
52.3281,2,w2,,
52.3281,3,4-2,,
52.69473,3,w2,,
52.69473,1,4-2,,
53.06136,1,lp2,,
53.06136,2,lp2,,
53.06136,3,lp2,,
53.06136,4,lp2,,
53.06136,5,lp2,,
56.561009999999996,1,2-1,,
56.561009999999996,2,2-1,,
56.561009999999996,3,2-1,,
56.561009999999996,4,2-1,,
56.561009999999996,5,2-1,,
57.027629999999995,1,sj1,,
57.027629999999995,2,sj1,,
57.027629999999995,3,sj1,,
57.027629999999995,4,sj1,,
57.027629999999995,5,sj1,,
57.29427,MOT_mc_stage_color_00,r-b,,
57.29427,MOT_mc_light_up_00,l2,,
57.49425,1,1-3,,
57.49425,2,1-3,,
57.49425,3,1-3,,
57.49425,4,1-3,,
57.49425,5,1-3,,
57.96087,1,sj3,,
57.96087,2,sj3,,
57.96087,3,sj3,,
57.96087,4,sj3,,
57.96087,5,sj3,,
58.260839999999995,1,lp3,,
58.260839999999995,2,lp3,,
58.260839999999995,3,lp3,,
58.260839999999995,4,lp3,,
58.260839999999995,5,lp3,,
58.294169999999994,MOT_mc_bg_black_00,b65-45,,
58.294169999999994,MOT_mc_light_under_00,l3,,
58.294169999999994,MOT_speaker_00,temp1,,
59.19408,3,,rb1,
59.19408,2,,lb1,
59.6607,3,,rb0,
59.6607,2,,lb0,
59.6607,4,,lb1,
59.6607,5,,rb1,
60.16065,4,,lb0,
60.16065,5,,rb0,
60.16065,3,w3,,
60.16065,2,w3,,
60.16065,1,3-4,,
60.660599999999995,4,w3,,
60.660599999999995,5,w3,,
60.660599999999995,1,sj4,,
61.16055,1,lp4,,
61.16055,2,lp3,,
61.16055,3,lp3,,
61.16055,4,lp3,,
61.16055,5,lp3,,
63.19368,1,j4-1,,
63.19368,2,j3-1,,
63.19368,3,j3-1,,
63.19368,4,j3-1,,
63.19368,5,j3-1,,
63.69363,1,1-2,,
63.69363,2,1-2,,
63.69363,3,1-2,,
63.69363,4,1-2,,
63.69363,5,1-2,,
64.06026,1,w2,,
64.06026,2,w2,,
64.06026,3,w2,,
64.06026,4,w2,,
64.06026,5,w2,,
65.26013999999999,1,j2-4,,
65.26013999999999,2,j2-4,,
65.26013999999999,3,j2-4,,
65.26013999999999,4,j2-4,,
65.26013999999999,5,j2-4,,
65.76008999999999,1,4-3,,
65.76008999999999,2,4-3,,
65.76008999999999,3,4-3,,
65.76008999999999,4,4-3,,
65.76008999999999,5,4-3,,
66.12671999999999,1,lp3,,
66.12671999999999,2,lp3,,
66.12671999999999,3,lp3,,
66.12671999999999,4,lp3,,
66.12671999999999,5,lp3,,
67.29326999999999,1,,r1,
67.29326999999999,2,,r1,
67.29326999999999,3,,r1,
67.29326999999999,4,,r1,
67.29326999999999,5,,r1,
68.22650999999999,1,,r2,
68.22650999999999,2,,r2,
68.22650999999999,3,,r2,
68.22650999999999,4,,r2,
68.22650999999999,5,,r2,
68.72646,1,,r3,
68.72646,2,,r3,
68.72646,3,,r3,
68.72646,4,,r3,
68.72646,5,,r3,
69.32639999999999,1,,rb2,
69.32639999999999,2,,rb2,
69.32639999999999,3,,rb2,
69.32639999999999,4,,rb2,
69.32639999999999,5,,rb2,
70.39296,1,,rb1,
70.39296,2,,rb1,
70.39296,3,,rb1,
70.39296,4,,rb1,
70.39296,5,,rb1,
70.89291,1,,rb0,
70.89291,2,,rb0,
70.89291,3,,rb0,
70.89291,4,,rb0,
70.89291,5,,rb0,
71.39286,1,sj3,,
71.39286,2,sj3,,
71.39286,3,sj3,,
71.39286,4,sj3,,
71.39286,5,sj3,,
71.69283,1,jlp3,,
71.69283,2,jlp3,,
71.69283,3,jlp3,,
71.69283,4,jlp3,,
71.69283,5,jlp3,,
73.45931999999999,1,j3-1,,
73.45931999999999,2,j3-1,,
73.45931999999999,3,j3-1,,
73.45931999999999,4,j3-1,,
73.45931999999999,5,j3-1,,
73.6593,MOT_mc_bg_black_00,b45-80,,
73.6593,MOT_speaker_00,temp4,,
75.45912,1,j1-2,,
75.45912,2,j1-2,,
75.45912,3,j1-2,,
75.45912,4,j1-2,,
75.45912,5,j1-2,,
75.69243,MOT_mc_light_up_00,l1,,
75.69243,MOT_mc_light_center_00,l2,,
75.79241999999999,1,w2,,
75.79241999999999,2,w2,,
75.79241999999999,3,w2,,
75.79241999999999,4,w2,,
75.79241999999999,5,w2,,
76.15905,1,2-1,,
76.59234,2,2-1,,
76.59234,3,2-1,,
76.59234,1,w1,,
77.02562999999999,2,w1,,
77.02562999999999,3,w1,,
77.02562999999999,4,2-1,,
77.02562999999999,5,2-1,,
77.42559,1,sj1,,
77.42559,2,sj1,,
77.42559,3,sj1,,
77.42559,4,sj1,,
77.42559,5,sj1,,
77.79222,1,lp1,,
77.79222,2,lp1,,
77.79222,3,lp1,,
77.79222,4,lp1,,
77.79222,5,lp1,,
78.62546999999999,1,sj1,,
78.62546999999999,2,sj1,,
78.62546999999999,3,sj1,,
78.62546999999999,4,sj1,,
78.62546999999999,5,sj1,,
78.95877,4,1-3,,
78.95877,5,1-3,,
78.95877,1,w1,,
79.02543,MOT_mc_bg_black_00,b80-45,,
79.02543,MOT_mc_stage_color_00,b-y,,
79.29207,2,1-3,,
79.29207,3,1-3,,
79.29207,4,w3,,
79.29207,5,w3,,
79.62536999999999,1,1-3,,
79.62536999999999,2,w3,,
79.62536999999999,3,w3,,
79.99199999999999,1,sp3-4,,
79.99199999999999,2,sp3-4,,
79.99199999999999,3,sp3-4,,
79.99199999999999,4,sp3-4,,
79.99199999999999,5,sp3-4,,
81.65849999999999,1,j3-2,,
81.65849999999999,2,j3-2,,
81.65849999999999,3,j3-2,,
81.65849999999999,4,j3-2,,
81.65849999999999,5,j3-2,,
81.9918,1,w2,,
81.9918,2,w2,,
81.9918,3,w2,,
81.9918,4,w2,,
81.9918,5,w2,,
82.45841999999999,1,,,f2
82.79172,1,lp2,,
82.79172,2,,l1,
82.79172,3,,r1,
82.79172,4,,l1,
82.79172,5,,r1,
82.82504999999999,MOT_mc_stage_color_00,y-flash,,
82.82504999999999,MOT_mc_bg_black_00,b45-20,,
82.82504999999999,MOT_mc_light_up_00,l2,,
82.82504999999999,MOT_mc_light_center_00,l3,,
82.82504999999999,MOT_speaker_00,temp1,,
83.19167999999999,2,,l2,
83.19167999999999,3,,r2,
83.19167999999999,4,,l2,
83.19167999999999,5,,r2,
83.72496,2,,l3,
83.72496,3,,r3,
83.72496,4,,l3,
83.72496,5,,r3,
84.09159,1,2-3,,
84.09159,2,2-3,,
84.09159,3,2-3,,
84.09159,4,2-3,,
84.09159,5,2-3,,
84.45822,1,lp3,,
84.45822,2,w3,,
84.45822,3,w3,,
84.45822,4,w3,,
84.45822,5,w3,,
84.79151999999999,2,,lb2,
84.79151999999999,3,,rb2,
84.79151999999999,4,,lb2,
84.79151999999999,5,,rb2,
85.19148,2,,lb1,
85.19148,3,,rb1,
85.19148,4,,lb1,
85.19148,5,,rb1,
85.55811,2,,lb0,
85.55811,3,,rb0,
85.55811,4,,lb0,
85.55811,5,,rb0,
85.92474,1,3-4,,
85.92474,2,3-4,,
85.92474,3,3-4,,
85.92474,4,3-4,,
85.92474,5,3-4,,
86.35803,1,sj4,,
86.35803,2,sj4,,
86.35803,3,sj4,,
86.35803,4,sj4,,
86.35803,5,sj4,,
86.658,2,w4,,
86.658,3,w4,,
86.658,4,w4,,
86.658,5,w4,,
86.95797,1,4-3,,
87.32459999999999,2,4-3,,
87.32459999999999,1,lp3,,
87.6579,3,4-3,,
87.6579,2,w3,,
87.99119999999999,4,4-3,,
87.99119999999999,3,w3,,
88.3245,5,4-3,,
88.3245,4,w3,,
88.6578,2,3-4,,
88.6578,5,w3,,
88.9911,3,3-4,,
88.9911,2,w4,,
89.3244,4,3-4,,
89.3244,3,w4,,
89.65769999999999,5,3-4,,
89.65769999999999,4,w4,,
89.991,1,3-4,,
89.991,5,w4,,
90.29097,1,lp4,,
91.89081,1,j4-2,,
91.89081,2,j4-2,,
91.89081,3,j4-2,,
91.89081,4,j4-2,,
91.89081,5,j4-2,,
92.22411,1,lp2,,
92.22411,2,lp2,,
92.22411,3,lp2,,
92.22411,4,lp2,,
92.22411,5,lp2,,
92.95737,2,w2,,
92.95737,3,w2,,
92.95737,4,w2,,
92.95737,5,w2,,
93.29066999999999,4,,r1,
93.59064,2,,r1,
93.89061,1,,r1,
94.19058,3,,r1,
94.49055,5,,r1,
94.79052,1,jlp2,,
94.79052,2,jlp2,,
94.79052,3,jlp2,,
94.79052,4,jlp2,,
94.79052,5,jlp2,,
95.15715,1,lp2,,
95.15715,2,w2,,
95.15715,3,w2,,
95.15715,4,w2,,
95.15715,5,w2,,
96.12371999999999,5,,rb0,
96.25703999999999,3,,rb0,
96.39036,1,,rb0,
96.52368,2,,rb0,
96.657,4,,rb0,
96.99029999999999,1,j2-3,,
96.99029999999999,2,j2-3,,
96.99029999999999,3,j2-3,,
96.99029999999999,4,j2-3,,
96.99029999999999,5,j2-3,,
97.42358999999999,1,lp3,,
97.49024999999999,MOT_mc_bg_black_00,b20-65,,
97.49024999999999,2,w3,l1,
97.49024999999999,3,w3,r1,
97.49024999999999,4,w3,l1,
97.49024999999999,5,w3,r1,
97.85687999999999,2,,l2,
97.85687999999999,3,,r2,
97.85687999999999,4,,l2,
97.85687999999999,5,,r2,
98.15684999999999,MOT_mc_stage_color_00,r-flash,,
98.15684999999999,MOT_mc_stage_color_00,y-r,,
98.15684999999999,MOT_mc_bg_black_00,b65-45,,
98.25684,2,,l3,
98.25684,3,,r3,
98.25684,4,,l3,
98.25684,5,,r3,
98.65679999999999,1,3-4,,
98.65679999999999,2,3-4,,
98.65679999999999,3,3-4,,
98.65679999999999,4,3-4,,
98.65679999999999,5,3-4,,
99.05676,1,lp4,,
99.05676,2,w4,,
99.05676,3,w4,,
99.05676,4,w4,,
99.05676,5,w4,,
99.35673,2,,lb2,
99.35673,3,,rb2,
99.35673,4,,lb2,
99.35673,5,,rb2,
99.72336,2,,lb1,
99.72336,3,,rb1,
99.72336,4,,lb1,
99.72336,5,,rb1,
100.08999,2,,lb0,
100.08999,3,,rb0,
100.08999,4,,lb0,
100.08999,5,,rb0,
100.48995,1,4-2,,
100.48995,2,4-2,,
100.48995,3,4-2,,
100.48995,4,4-2,,
100.48995,5,4-2,,
100.88991,1,w2,,
100.88991,2,w2,,
100.88991,3,w2,,
100.88991,4,w2,,
100.88991,5,w2,,
101.12321999999999,1,2-3,,
101.48984999999999,2,2-3,,
101.48984999999999,1,lp3,,
101.82315,3,2-3,,
101.82315,2,w3,,
102.15644999999999,4,2-3,,
102.15644999999999,3,w3,,
102.48975,5,2-3,,
102.48975,4,w3,,
102.82305,2,3-4,,
102.82305,5,w3,,
103.15634999999999,3,3-4,,
103.15634999999999,2,w4,,
103.48965,4,3-4,,
103.48965,3,w4,,
103.85628,5,3-4,,
103.85628,4,w4,,
104.22291,1,3-4,,
104.22291,5,w4,,
104.58954,1,lp4,,
105.18947999999999,MOT_mc_stage_color_00,r-b,,
105.18947999999999,2,,l1,
105.18947999999999,3,,r1,
105.55610999999999,4,,l1,
105.55610999999999,5,,r1,
105.92273999999999,2,4-3,,
105.92273999999999,3,4-3,,
105.92273999999999,4,4-3,,
105.92273999999999,5,4-3,,
106.45602,2,,lb0,
106.45602,3,,rb0,
106.45602,4,,lb0,
106.45602,5,,rb0,
106.78931999999999,2,w3,,
106.78931999999999,3,w3,,
106.78931999999999,4,w3,,
106.78931999999999,5,w3,,
107.28927,2,3-2,,
107.28927,3,3-2,,
107.28927,4,3-2,,
107.28927,5,3-2,,
107.28927,1,4-2,,
107.72256,1,j2-1,,
107.72256,2,j2-1,,
107.72256,3,j2-1,,
107.72256,4,j2-1,,
107.72256,5,j2-1,,
108.08919,1,w1,,
108.08919,2,w1,,
108.08919,3,w1,,
108.08919,4,w1,,
108.08919,5,w1,,
109.22241,1,j1-3,,
109.22241,2,j1-3,,
109.22241,3,j1-3,,
109.22241,4,j1-3,,
109.22241,5,j1-3,,
110.48894999999999,MOT_mc_stage_color_00,r-y,,
112.22211,1,w3,,
112.22211,2,w3,,
112.22211,3,w3,,
112.22211,4,w3,,
112.22211,5,w3,,
113.82195,1,j3-4,,
113.82195,2,j3-4,,
113.82195,3,j3-4,,
113.82195,4,j3-4,,
113.82195,5,j3-4,,
114.25524,1,j4-1,,
114.25524,2,j4-1,,
114.25524,3,j4-1,,
114.25524,4,j4-1,,
114.25524,5,j4-1,,
114.6552,MOT_mc_stage_color_00,y-flash,,
114.6552,MOT_mc_bg_black_00,b45-80,,
114.6552,MOT_mc_light_center_00,l1,,
114.6552,MOT_mc_light_up_00,l1,,
114.6552,MOT_speaker_00,temp4,,
114.6552,MOT_mc_light_under_00,l2,,
114.6552,MOT_speaker_00,temp4,,
114.6552,1,lp1,,
114.6552,2,lp1,,
114.6552,3,lp1,,
114.6552,4,lp1,,
114.6552,5,lp1,,
120.35463,1,j1-2,,
120.35463,2,j1-2,,
120.35463,3,j1-2,,
120.35463,4,j1-2,,
120.35463,5,j1-2,,
120.72126,1,w2,,
120.72126,2,w2,,
120.72126,3,w2,,
120.72126,4,w2,,
120.72126,5,w2,,
