time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Uhoi,1,0
2.909091,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,165,0
8.727273,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,165,0
30.545455,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,250,13
31.363636,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,13
42.181818,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,250,13
43,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,13
46.181818,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,165,0
47.818182,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,330,0
71.181818,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
71.272727,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
71.454545,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
71.545455,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
71.727273,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
71.818182,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
71.909091,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
72,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
72.272727,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
72.363636,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
72.636364,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,166,2
88.363636,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Uhoi,40,0
117.727273,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
117.818182,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
118,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
118.090909,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
118.272727,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
118.363636,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
118.454545,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
118.545455,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
118.818182,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
118.909091,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
119.090909,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,6
119.230909,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,500,10
119.262727,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,165,4
125,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Oioi,300,2
125.090909,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Pause,1,2
128,Uhoi,5,Random3,Orange03,Yellow01,Orange03,,,,,,,,Bye,300,0
