time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,1,0
42.636364,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,165,8
43.636364,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,100,1
43.818182,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,100,1
44,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,100,1
44.113636,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,40,3
50.181818,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,165,0
71.636364,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
71.818182,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
72,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,4
72.545455,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,4
72.636364,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
73.181818,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
78.909091,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,165,0
79.272727,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
79.636364,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,165,8
80,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,55,0
81.090909,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,165,8
81.454545,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,55,0
108.363636,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,165,0
112.363636,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
112.545455,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
112.727273,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,4
113.181818,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,4
113.363636,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
113.909091,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,165,0
125.616364,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,100,5
125.907273,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,70,3
125.907273,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,3
130.909091,Uhoi,5,All1,Pink01,,,,,,,,,,Bye,380,0
