2.3997599999999997,MOT_mc_bg_black_00,seat100-0,,
2.3997599999999997,MOT_mc_speaker_00,temp1,,
2.46642,1,1-2,,
2.46642,2,1-2,,
2.46642,3,1-2,,
2.46642,4,1-2,,
2.46642,5,1-2,,
3.73296,1,2-3,,
3.73296,2,2-3,,
3.73296,3,2-3,,
3.73296,4,2-3,,
3.73296,5,2-3,,
4.999499999999999,1,3-4,,
4.999499999999999,2,3-4,,
4.999499999999999,3,3-4,,
4.999499999999999,4,3-4,,
4.999499999999999,5,3-4,,
6.29937,1,4-1,,f1
6.29937,2,4-1,,
6.29937,3,4-1,,
6.29937,4,4-1,,
6.29937,5,4-1,,
6.932639999999999,1,sj1,,
6.932639999999999,2,sj1,,
6.932639999999999,3,sj1,,
6.932639999999999,4,sj1,,
6.932639999999999,5,sj1,,
7.39926,MOT_mc_bg_black_00,b80-45,,
7.632569999999999,1,hj1,,
7.632569999999999,2,1-4,,
7.632569999999999,3,1-4,,
7.632569999999999,4,1-4,,
7.632569999999999,5,1-4,,
7.632569999999999,MOT_mc_stage_color_00,b-flash,,
8.03253,4,sj4,,
8.03253,1,1-2,,
8.03253,2,4-3,,
8.03253,3,4-3,,
8.03253,MOT_mc_light_up_00,l2,,
8.565809999999999,5,sj4,,
8.89911,1,2-3,,
8.89911,2,3-1,,
8.89911,3,3-1,,
9.26574,4,sj4,,
9.93234,5,sj4,,
10.23231,1,3-2,,
10.23231,2,1-4,,
10.23231,3,1-4,,
10.498949999999999,4,sj4,,
11.16555,5,sj4,,
11.53218,1,2-3,,
11.53218,2,4-1,,
11.53218,3,4-1,,
11.86548,4,sj4,,
12.49875,5,sj4,,
12.832049999999999,1,3-4,,
12.832049999999999,2,1-2,,
12.832049999999999,3,1-2,,
13.16535,4,sj4,,
13.49865,MOT_mc_light_under_00,l2,,
13.79862,5,sj4,,
14.13192,1,4-1,,
14.13192,2,2-3,,
14.13192,3,2-3,,
14.465219999999999,4,sj4,,
15.13182,5,sj4,,
15.43179,1,1-3,,
15.43179,2,3-2,,
15.43179,3,3-2,,
15.765089999999999,4,sj4,,
16.39836,5,sj4,,
16.731659999999998,1,3-4,,
16.731659999999998,2,2-3,,
16.731659999999998,3,2-3,,
17.06496,4,sj4,,
17.6649,5,sj4,,
17.93154,MOT_mc_bg_black_00,b45-80,,
17.964869999999998,1,hj4,,
18.06486,1,hj4,,
18.06486,2,,l1,
18.06486,3,,r1,
18.06486,4,,l1,
18.06486,5,,r1,
18.164849999999998,MOT_mc_stage_color_00,b-flash,,
18.364829999999998,1,,,
18.364829999999998,2,,l2,
18.364829999999998,3,,r2,
18.364829999999998,4,,l2,
18.364829999999998,5,,r2,
18.73146,1,,,
18.73146,2,,lb1,
18.73146,3,,rb1,
18.73146,4,,lb1,
18.73146,5,,rb1,
18.86478,MOT_mc_light_center_00,l1,,
19.03143,1,,,
19.03143,2,sj3,lb0,
19.03143,3,sj3,rb0,
19.03143,4,sj4,lb0,
19.03143,5,sj4,rb0,
19.43139,1,hj4,,
19.564709999999998,2,,l1,
19.564709999999998,3,,r1,
19.564709999999998,4,,l1,
19.564709999999998,5,,r1,
19.89801,1,,,
19.89801,2,,l2,
19.89801,3,,r2,
19.89801,4,,l2,
19.89801,5,,r2,
20.164649999999998,1,,,
20.164649999999998,2,,lwb0,
20.164649999999998,3,,rwb0,
20.164649999999998,4,4-1,lwb0,
20.164649999999998,5,4-1,rwb0,
20.63127,1,hj4,,
20.63127,2,lp3,,
20.63127,3,lp3,,
20.63127,4,lp1,,
20.63127,5,lp1,,
21.96447,1,hj4,,
22.96437,1,4-3,,
22.96437,2,w3,,b-1
22.96437,3,w3,,b-1
22.96437,4,w1,,b-1
22.96437,5,w1,,b-1
23.26434,1,lp3,,
23.26434,MOT_mc_bg_black_00,b45-65,,
23.39766,MOT_mc_stage_color_00,b-flash,,
25.864079999999998,1,hj3,,
25.864079999999998,2,3-1,,
25.864079999999998,3,3-1,,
25.864079999999998,4,1-2,,
25.864079999999998,5,1-2,,
26.36403,1,lp3,,
26.36403,2,w1,,
26.36403,3,w1,,
26.36403,4,w2,,
26.36403,5,w2,,
28.19718,1,j3-2,,
28.46382,2,1-4,,
28.46382,3,1-4,,
28.46382,4,2-4,,
28.46382,5,2-4,,
28.697129999999998,1,lp2,,
28.96377,2,w4,,
28.96377,3,w4,,
28.96377,4,w4,,
28.96377,5,w4,,
33.6633,1,j2-1,,
34.16325,1,lp1,,
36.26304,1,j1-4,,
36.762989999999995,1,lp4,,
38.89611,1,j4-1,,
38.89611,2,j4-1,,
38.89611,3,j4-1,,
38.89611,4,j4-1,,
38.89611,5,j4-1,,
39.36273,1,lp1,,
39.36273,2,lp1,,
39.36273,3,lp1,,
39.36273,4,lp1,,
39.36273,5,lp1,,
40.16265,1,j1-2,,
40.16265,2,j1-2,,
40.16265,3,j1-2,,
40.16265,4,j1-2,,
40.16265,5,j1-2,,
40.6626,1,lp2,,
40.6626,2,lp2,,
40.6626,3,lp2,,
40.6626,4,lp2,,
40.6626,5,lp2,,
41.42919,1,j2-3,,
41.42919,2,j2-3,,
41.42919,3,j2-3,,
41.42919,4,j2-3,,
41.42919,5,j2-3,,
42.12912,1,hj3,,
42.829049999999995,2,,lw2,
42.829049999999995,3,,rw2,
42.829049999999995,4,,lw2,
42.829049999999995,5,,rw2,
43.162349999999996,2,,lw4,
43.162349999999996,3,,rw4,
43.162349999999996,4,,lw4,
43.162349999999996,5,,rw4,
43.49565,2,,lwb2,
43.49565,3,,rwb2,
43.49565,4,,lwb2,
43.49565,5,,rwb2,
43.79562,2,,lwb0,
43.79562,3,,rwb0,
43.79562,4,,lwb0,
43.79562,5,,rwb0,
44.062259999999995,1,j3-2,,
44.395559999999996,2,lp3,,
44.395559999999996,3,lp3,,
44.395559999999996,4,lp3,,
44.395559999999996,5,lp3,,
44.9955,1,sj2,,
45.595439999999996,1,sj2,,
45.96207,1,sj2,,
46.59534,1,sj2,,
47.16195,1,j2-4,,
47.96187,1,jlp4,,
48.39516,1,sj4,,
48.861779999999996,1,j4-2,,
49.261739999999996,1,sj2,,
49.261739999999996,2,sj3,,
49.261739999999996,3,sj3,,
49.261739999999996,4,sj3,,
49.261739999999996,5,sj3,,
49.62837,4,3-1,,
49.96167,2,3-1,,
50.29497,1,2-1,,
50.62827,3,3-1,,
50.961569999999995,5,3-1,,
51.26154,5,1-2,,
51.26154,4,1-2,,
51.59484,1,1-3,,
51.59484,2,1-2,,
51.59484,3,1-2,,
51.92814,1,lp3,,
51.92814,2,lp2,,
51.92814,3,lp2,,
51.92814,4,lp2,,
51.92814,5,lp2,,
54.994499999999995,1,j3-2,,
54.994499999999995,2,j1-2,,
54.994499999999995,3,j1-2,,
54.994499999999995,4,j1-2,,
54.994499999999995,5,j1-2,,
55.29447,MOT_mc_stage_color_00,b-flash,,
55.761089999999996,1,w2,,
55.761089999999996,2,w2,,
55.761089999999996,3,w2,,
55.761089999999996,4,w2,,
55.761089999999996,5,w2,,
56.261039999999994,1,j2-4,,
56.261039999999994,2,j2-4,,
56.261039999999994,3,j2-4,,
56.261039999999994,4,j2-4,,
56.261039999999994,5,j2-4,,
56.627669999999995,MOT_mc_stage_color_00,b-flash,,
57.394259999999996,1,j4-2,,
57.394259999999996,2,sp2-3,,
57.394259999999996,3,sp2-3,,
57.394259999999996,4,sp2-3,,
57.394259999999996,5,sp2-3,,
57.394259999999996,MOT_mc_light_center_00,l3,,
57.394259999999996,MOT_mc_light_up_00,l1,,
57.394259999999996,MOT_mc_light_center_00,l1,,
57.394259999999996,MOT_mc_speaker_00,temp1,,
57.394259999999996,MOT_mc_bg_black_00,b65-80,,
57.96087,2,,lw2,
57.96087,3,,rw2,
57.96087,4,,lw2,
57.96087,5,,rw2,
58.52748,2,,lw4,
58.52748,3,,rw4,
58.52748,4,,lw4,
58.52748,5,,rw4,
59.19408,1,sj4,,
59.19408,2,sj4,,
59.19408,3,sj4,,
59.19408,4,sj4,,
59.19408,5,sj4,,
59.860679999999995,1,4-1,,
59.994,MOT_mc_light_under_00,l2,,
60.193979999999996,1,j1-4,,
60.593939999999996,1,4-4,,
60.593939999999996,2,4-4,,
60.593939999999996,3,4-4,,
60.593939999999996,4,4-4,,
60.593939999999996,5,4-4,,
60.86058,MOT_mc_bg_black_00,b80-45,,
60.86058,MOT_mc_light_up_00,l4,,
60.86058,MOT_mc_light_center_00,l3,,
60.86058,MOT_mc_speaker_00,temp3,,
61.26054,2,,lwb2,
61.26054,3,,rwb2,
61.26054,4,,lwb2,
61.26054,5,,rwb2,
61.493849999999995,1,hj4,,
61.493849999999995,2,,lwb0,
61.493849999999995,3,,rwb0,
61.493849999999995,4,,lwb0,
61.493849999999995,5,,rwb0,
61.72716,1,lp4,,
61.72716,2,lp4,,
61.72716,3,lp4,,
61.72716,4,lp4,,
61.72716,5,lp4,,
63.72696,1,sj4,,
63.72696,2,sj4,,
63.72696,3,sj4,,
63.72696,4,sj4,,
63.72696,5,sj4,,
63.72696,MOT_mc_light_under_00,l1,,
63.72696,MOT_mc_bg_black_00,b45-65,,
64.09358999999999,MOT_mc_stage_color_00,b-flash,,
64.22691,1,4-4,,
64.22691,2,4-4,,
64.22691,3,4-4,,
64.22691,4,4-4,,
64.22691,5,4-4,,
64.49355,MOT_mc_bg_black_00,b65-45,,
64.72686,1,hj4,,
64.72686,2,hj4,,
64.72686,3,hj4,,
64.72686,4,hj4,,
64.72686,5,hj4,,
65.42679,1,lp4,,
65.42679,2,lp4,,
65.42679,3,lp4,,
65.42679,4,lp4,,
65.42679,5,lp4,,
66.19337999999999,1,j4-2,,
66.19337999999999,2,4-3,,
66.19337999999999,3,4-3,,
66.19337999999999,4,4-3,,
66.19337999999999,5,4-3,,
66.69333,1,lp2,,
66.69333,2,lp3,,
66.69333,3,lp3,,
66.69333,4,lp3,,
66.69333,5,lp3,,
67.52658,1,jlp2,,
67.52658,2,jlp3,,
67.52658,3,jlp3,,
67.52658,4,jlp3,,
67.52658,5,jlp3,,
68.02653,1,sj2,,
68.02653,2,sj3,,
68.02653,3,sj3,,
68.02653,4,sj3,,
68.02653,5,sj3,,
68.49315,1,,lw2,
68.49315,2,,lw2,
68.49315,3,,lw2,
68.49315,4,,lw2,
68.49315,5,,lw2,
68.82645,1,lp2,,
68.82645,2,lp3,,
68.82645,3,lp3,,
68.82645,4,lp3,,
68.82645,5,lp3,,
69.75968999999999,1,,lb1,
69.75968999999999,2,,lb1,
69.75968999999999,3,,lb1,
69.75968999999999,4,,lb1,
69.75968999999999,5,,lb1,
70.15965,1,,lb0,
70.15965,2,,lb0,
70.15965,3,,lb0,
70.15965,4,,lb0,
70.15965,5,,lb0,
71.42618999999999,1,j2-3,,
71.42618999999999,2,3-1,,
71.42618999999999,3,3-1,,
71.42618999999999,4,3-1,,
71.42618999999999,5,3-1,,
71.45952,MOT_mc_bg_black_00,b45-65,,
71.89281,2,lp1,,
71.89281,3,lp1,,
71.89281,4,lp1,,
71.89281,5,lp1,,
71.89281,1,lp3,,
72.35943,2,jlp1,,
72.35943,3,jlp1,,
72.35943,4,jlp1,,
72.35943,5,jlp1,,
72.35943,1,jlp3,,
