time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,1,0
3.789474,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,190,0
19.105263,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
19.894737,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
32.842105,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,190,0
42.947368,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,48,0
48,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,190,0
64.105263,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
64.421053,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
64.736842,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
65.052632,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
65.368421,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
76.342105,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
76.973684,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
77.605263,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
78.236842,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
78.868421,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
79.5,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
81.394737,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
82.026316,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
82.657895,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
83.289474,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
83.921053,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
84.552632,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
84.631579,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,35,1
86.526316,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,190,0
107.052632,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
107.368421,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
107.684211,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
108,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
108.315789,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
108.631579,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
108.947368,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
109.263158,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
109.578947,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
109.894737,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
110.210526,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
110.526316,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
110.842105,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,0
111,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,1
111.157895,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,2
111.473684,Uhoi,5,All1,Pink01,,,,,,,,,,PPPH,120,7
111.789474,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,190,0
119.684211,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,31.7,0
121.578947,Uhoi,5,All1,Pink01,,,,,,,,,,Pause,1,0
