id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,631,0,0
2,0,91,,,,0,0
3,2,1,3,4,2,1,1
4,2,1,3,3,0,1,0
5,2.0625,1,3,5,2,0,1
6,2.5,1,3,2,1,1,2
7,2.5,1,3,3,0,1,0
8,2.5625,1,3,1,1,0,2
9,2.875,1,3,2,0,0,0
10,3,1,3,4,0,0,0
11,3.25,1,2,1,0,0,0
12,3.375,2,2,1,0,0,0
13,3.875,1,3,4,0,0,0
14,4,2,2,1,0,1,0
15,4,1,3,4,0,1,0
16,4.25,1,3,4,0,0,0
17,4.5,1,3,4,0,0,0
18,4.75,1,3,2,0,0,0
19,5,1,2,4,0,0,0
20,5.25,1,2,1,0,0,0
21,5.375,1,2,3,0,0,0
22,5.75,1,3,4,0,0,0
23,6,1,4,5,0,1,0
24,6,1,3,2,0,1,0
25,6.5,1,4,2,0,1,0
26,6.5,2,5,5,0,1,0
27,6.75,2,5,5,0,0,0
28,6.875,1,5,3,0,0,0
29,7,1,2,1,0,0,0
30,7.125,1,3,4,0,0,0
31,7.25,1,4,2,0,0,0
32,7.375,2,3,5,0,0,0
33,7.875,2,3,5,0,1,0
34,7.875,1,3,2,0,1,0
35,8,1,3,2,0,0,0
36,8.25,1,3,2,0,0,0
37,8.5,1,3,2,0,0,0
38,8.75,2,2,4,0,0,0
39,9,1,4,2,0,1,0
40,9,1,2,4,2,1,0
41,9.25,1,2,1,0,0,0
42,9.5,1,1,2,0,0,0
43,9.75,1,3,4,0,0,0
44,10,1,5,5,0,1,0
45,10,1,3,1,0,1,0
46,10.25,1,3,1,0,1,0
47,10.25,1,5,5,0,1,0
48,10.5,1,3,1,0,1,0
49,10.5,1,4,4,0,1,0
50,10.75,1,3,1,0,1,0
51,10.75,1,4,4,0,1,0
52,11,1,3,1,0,1,0
53,11,1,3,3,0,1,0
54,11.25,1,3,1,0,1,0
55,11.25,1,3,3,0,1,0
56,11.375,1,2,2,0,0,0
57,11.5,1,3,1,0,0,0
58,11.75,1,3,1,0,1,0
59,11.75,1,2,2,0,1,0
60,12,1,3,1,0,1,0
61,12,1,3,3,0,1,0
62,12.25,1,3,1,0,1,0
63,12.25,1,3,3,0,1,0
64,12.5,1,3,1,0,1,0
65,12.5,1,3,3,0,1,0
66,12.75,1,3,1,0,1,0
67,12.75,1,3,3,0,1,0
68,13,1,4,4,0,1,0
69,13,1,1,1,0,1,0
70,13.25,1,1,2,0,0,0
71,13.5,1,3,5,0,0,0
72,13.75,2,5,4,0,0,0
73,14,1,3,1,0,0,0
74,14.25,1,3,1,0,0,0
75,14.5,1,3,1,0,0,0
76,14.75,1,5,4,1,1,0
77,14.75,1,3,1,0,1,0
78,15,2,1,1,0,1,0
79,15,2,3,3,0,1,0
80,15.25,2,1,1,0,1,0
81,15.25,2,3,3,0,1,0
82,15.375,2,3,1,0,1,0
83,15.375,2,1,3,0,1,0
84,15.75,2,3,1,0,1,0
85,15.75,2,1,3,0,1,0
86,16,1,3,1,0,1,0
87,16,1,3,3,0,1,0
88,16.25,1,3,1,0,1,0
89,16.25,1,3,3,0,1,0
90,16.5,1,3,1,0,1,0
91,16.5,1,4,4,0,1,0
92,16.75,1,3,1,0,1,0
93,16.75,1,4,4,0,1,0
94,17,1,2,2,0,0,0
95,17.375,2,4,5,0,0,0
96,17.5,1,1,1,0,0,0
97,17.75,1,1,2,0,0,0
98,18,2,4,5,0,1,0
99,18,1,2,3,0,1,0
100,18.5,2,3,4,0,0,0
101,19,2,4,2,0,1,0
102,19,2,3,4,0,1,0
103,19.5,2,2,4,0,1,0
