time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
2.837838,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,74,0
16.216216,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,148,0
46.621622,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,74,0
49.86487,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,50,0
79.459459,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,148,0
81.081081,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,148,0
104.594595,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,148,0
105.405405,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
106.216216,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,148,0
106.7,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,74,0
108.3216,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,50,0
115.135135,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,74,0
118.378378,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
120.405405,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,30,0
122.5,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
126.486486,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,296,0
