0.03333,MOT_mc_bg_black_00,seat100-0,,
2.46642,MOT_mc_bg_black_00,b80-65,,
2.46642,MOT_mc_speaker_00,temp3,,
2.53308,1,1-3,,
2.6997299999999997,MOT_mc_light_up_00,l1,,
2.6997299999999997,MOT_mc_light_center_00,l1,,
2.6997299999999997,MOT_mc_light_under_00,l3,,
2.6997299999999997,MOT_mc_stage_color_00,y,,
2.7997199999999998,2,lp1,,
2.7997199999999998,3,lp1,,
2.7997199999999998,4,lp1,,
2.7997199999999998,5,lp1,,
3.2330099999999997,1,3-2,,
3.9662699999999997,1,2-4,,
4.69953,1,4-1,,
5.43279,1,1-2,,
6.166049999999999,1,2-3,,
6.89931,1,3-4,,
7.59924,1,4-2,,
7.732559999999999,MOT_mc_stage_color_00,y-flash,,
8.13252,4,j1-3,,
8.13252,1,lp2,,
8.265839999999999,4,,r1,
8.49915,5,j1-3,,
8.63247,5,,l1,
8.63247,4,w3,,
8.89911,2,j1-3,,
9.03243,2,,r1,
9.03243,5,w3,,
9.29907,3,j1-3,,
9.46572,3,,l1,
9.46572,2,w3,,
9.56571,4,j3-1,,
9.6657,5,j3-1,,
9.76569,3,w3,,
9.76569,2,j3-1,,
9.86568,3,j3-1,,
10.498949999999999,1,j2-4,,
10.498949999999999,2,j1-4,,
10.498949999999999,3,j1-4,,
10.498949999999999,4,j1-4,,
10.498949999999999,5,j1-4,,
10.63227,2,,rb0,
10.63227,3,,lb0,
10.63227,4,,rb0,
10.63227,5,,lb0,
10.6656,MOT_mc_stage_color_00,y-flash,,
11.098889999999999,4,j4-2,,
11.098889999999999,1,lp4,,
11.098889999999999,2,lp4,,
11.098889999999999,3,lp4,,
11.098889999999999,5,lp4,,
11.23221,4,,r1,
11.46552,5,j4-2,,
11.59884,5,,l1,
11.59884,4,w2,,
11.86548,2,j4-2,,
11.9988,2,,r1,
11.9988,5,w2,,
12.232109999999999,3,j4-2,,
12.39876,3,,l1,
12.39876,2,w2,,
12.532079999999999,4,j2-3,,
12.632069999999999,5,j2-3,,
12.732059999999999,3,w2,,
12.732059999999999,2,j2-3,,
12.832049999999999,3,j2-3,,
13.39866,3,j3-4,,
13.39866,2,j3-4,,
13.531979999999999,2,,rb0,
13.531979999999999,3,,lb0,
13.59864,4,j3-4,,
13.59864,5,j3-4,,
13.69863,4,,rb0,
13.69863,5,,lb0,
13.931939999999999,1,j4-2,,
13.931939999999999,2,lp4,,
13.931939999999999,3,lp4,,
13.931939999999999,4,lp4,,
13.931939999999999,5,lp4,,
14.19858,2,j4-2,,
14.3319,2,,r1,
14.3319,1,w2,,
14.53188,3,j4-2,,
14.665199999999999,3,,l1,
