0.03333,MOT_mc_bg_black_00,seat100-0,,
2.63307,MOT_mc_speaker_00,temp4,,
2.6664,1,lp1,,
2.6664,2,lp1,,
2.6664,3,lp1,,
2.6664,4,lp1,,
2.6664,5,lp1,,
5.13282,1,1-2,,
5.13282,2,1-2,,
5.13282,3,1-2,,
5.13282,4,1-2,,
5.13282,5,1-2,,
5.63277,1,w2,,
5.63277,2,w2,,
5.63277,3,w2,,
5.63277,4,w2,,
5.63277,5,w2,,
7.09929,1,2-3,,f1
7.09929,2,2-3,,f1
7.09929,3,2-3,,f1
7.09929,4,2-3,,
7.09929,5,2-3,,
7.46592,MOT_mc_stage_color_00,b,,
7.46592,MOT_mc_light_up_00,l1,,
7.46592,MOT_mc_light_center_00,l1,,
7.49925,1,,,f2
7.49925,2,,l1,
7.49925,3,,r1,
7.49925,4,,l1,
7.49925,5,,r1,
7.9325399999999995,1,hj3,,
7.9325399999999995,2,hj3,,
7.9325399999999995,3,hj3,,
7.9325399999999995,4,hj3,,
7.9325399999999995,5,hj3,,
8.59914,1,3-4,,
8.59914,2,3-4,,
8.59914,3,3-4,,
8.59914,4,3-4,,
8.59914,5,3-4,,
9.03243,1,lp4,,
9.03243,2,lp4,,
9.03243,3,lp4,,
9.03243,4,lp4,,
9.03243,5,lp4,,
9.998999999999999,1,4-1,,
9.998999999999999,2,4-1,,
9.998999999999999,3,4-1,,
9.998999999999999,4,4-1,,
9.998999999999999,5,4-1,,
10.46562,1,lp1,,
10.46562,2,lp1,,
10.46562,3,lp1,,
10.46562,4,lp1,,
10.46562,5,lp1,,
13.09869,1,1-3,,
13.09869,2,1-3,,
13.09869,3,1-3,,
13.09869,4,1-3,,
13.09869,5,1-3,,
13.531979999999999,1,lp3,,
13.531979999999999,2,lp3,,
13.531979999999999,3,lp3,,
13.531979999999999,4,lp3,,
13.531979999999999,5,lp3,,
15.63177,4,3-2,,
15.63177,5,3-2,,
15.83175,2,3-2,,
15.83175,3,3-2,,
16.03173,1,3-2,,
16.29837,4,2-2,lb0,
16.29837,5,2-2,rb0,
16.56501,2,2-2,lb0,
16.56501,3,2-2,rb0,
16.76499,4,sp2-3,,
16.89831,2,sp2-3,,
16.9983,1,sp2-3,,
17.09829,3,sp2-3,,
17.19828,5,sp2-3,,
17.46492,1,j3-4,,
17.69823,2,j3-4,,
17.69823,3,j3-4,,
17.93154,4,j3-4,,
17.93154,5,j3-4,,
