time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,All1,Red01,,,,,,,,,,Oioi,1,0
3.033708,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
16.516854,Bye,10,All1,Red01,,,,,,,,,,Oioi,150,0
17.865169,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
18.53933,Bye,10,All1,Red01,,,,,,,,,,Oioi,150,0
20.2,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
28.314607,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
53.595506,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
102.808989,Bye,10,All1,Red01,,,,,,,,,,Oioi,150,0
103.559,Bye,10,All1,Red01,,,,,,,,,,Pause,1,0
109.0449,Bye,10,All1,Red01,,,,,,,,,,Uhoi,89,0
111.1517,Bye,10,All1,Red01,,,,,,,,,,Pause,1,0
111.7,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
115.617978,Bye,10,All1,Red01,,,,,,,,,,Oioi,178,0
121.9803,Bye,10,All1,Red01,,,,,,,,,,Pause,1,0
123.23,Bye,10,All1,Red01,,,,,,,,,,Bye,356,0
