0.03333,1,w1,,
0.03333,2,w1,,
0.03333,3,w1,,
0.03333,4,w1,,
0.03333,5,w1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
2.3331,1,1-3,,
2.3331,2,1-3,,
2.3331,3,1-3,,
2.3331,4,1-3,,
2.3331,5,1-3,,
2.6664,1,sj3,,
2.6664,2,sj3,,
2.6664,3,sj3,,
2.6664,4,sj3,,
2.6664,5,sj3,,
2.6664,MOT_mc_light_up_00,l1,,
2.6664,MOT_mc_speaker_00,temp3,,
3.16635,1,hj3,,
3.16635,2,hj3,,
3.16635,3,hj3,,
3.16635,4,hj3,,
3.16635,5,hj3,,
3.83295,1,w3,,
3.83295,2,w3,,
3.83295,3,w3,,
3.83295,4,w3,,
3.83295,5,w3,,
3.83295,MOT_mc_bg_black_00,b45-65,,
3.83295,MOT_mc_light_center_00,l1,,
3.83295,MOT_mc_stage_color_00,y,,
6.39936,1,3-2,,
6.39936,2,3-2,,
6.39936,3,3-2,,
6.39936,4,3-2,,
6.39936,5,3-2,,
6.79932,1,w2,,
6.79932,2,w2,,
6.79932,3,w2,,
6.79932,4,w2,,
6.79932,5,w2,,
8.96577,1,,,f1
9.3324,MOT_mc_light_under_00,l3,,
9.3324,MOT_mc_stage_color_00,y-flash,,
9.46572,1,,,f2
9.799019999999999,1,j2-4,,
10.26564,1,j4-2,,
10.798919999999999,1,w2,,
12.16545,1,,r1,
12.16545,2,,l1,
12.16545,3,,l1,
12.16545,4,,l1,
12.16545,5,,l1,
12.49875,1,,rb0,
12.49875,2,,lb0,
12.49875,3,,lb0,
12.49875,4,,lb0,
12.49875,5,,lb0,
12.832049999999999,1,,l1,
12.832049999999999,2,,r1,
12.832049999999999,3,,r1,
12.832049999999999,4,,r1,
12.832049999999999,5,,r1,
13.16535,1,,lb0,
13.16535,2,,rb0,
13.16535,3,,rb0,
13.16535,4,,rb0,
13.16535,5,,rb0,
14.39856,1,sj2,,
14.73186,MOT_mc_stage_color_00,y-flash,,
14.89851,1,hj2,,
15.3318,MOT_mc_stage_color_00,y-flash,,
15.665099999999999,1,,,b1
15.665099999999999,2,,,f1
