time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,5,0
2.742857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,88,0
9.257143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,66,0
13.37143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,350,0
16.457143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
25.028571,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
46.62857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
47.31429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,175,0
48,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
48.68571,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,175,0
49.37143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
50.05714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,175,0
50.74286,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
51.42857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,175,0
52.11429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
56.05714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,88,0
56.91429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
57.6,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
61.37143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,250,0
63.085714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
67.02857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,250,0
68.571429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
72.68571,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,250,0
73.88571,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,175,0
75.25714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,88,0
76.45714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,175,0
76.8,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,175,0
78,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,88,0
79.54286,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
90.51429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,88,0
100.1143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,250,0
101.4857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
105.6,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,250,0
106.9714,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
108.342857,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,70,0
110.057143,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,175,0
116.571429,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,350,0
