0.03333,MOT_mc_bg_black_00,seat100-0,,
2.4997499999999997,1,1-4,,
2.76639,MOT_mc_stage_color_00,y,,
2.76639,MOT_mc_speaker_00,temp4,,
2.86638,1,w4,,
3.36633,4,1-2,,
3.36633,5,1-2,,
3.73296,2,1-2,,
3.73296,3,1-2,,
4.09959,2,w2,,
4.09959,3,w2,,
4.09959,4,w2,,
4.09959,5,w2,,
4.26624,1,4-2,,
4.4328899999999996,MOT_mc_light_under_00,l1,,
4.69953,1,sj2,,
5.06616,1,w2,,
6.066059999999999,1,2-1,,
6.466019999999999,1,sj1,,
6.83265,1,w1,,
7.8325499999999995,1,1-4,,
7.8325499999999995,2,2-4,,
8.23251,1,sj4,,
8.23251,2,sj4,,
8.59914,1,w4,,
8.59914,2,w4,,
9.6657,1,4-3,,
9.6657,2,4-3,,
9.6657,3,2-3,,
10.16565,1,sj3,,
10.16565,2,sj3,,
10.16565,3,sj3,,
10.598939999999999,1,w3,,
10.598939999999999,2,w3,,
10.598939999999999,3,w3,,
11.49885,1,3-4,,
11.49885,2,3-4,,
11.49885,3,3-4,,
11.49885,4,2-4,,
12.032129999999999,1,sj4,,
12.032129999999999,2,sj4,,
12.032129999999999,3,sj4,,
12.032129999999999,4,sj4,,
12.46542,1,w4,,
12.46542,2,w4,,
12.46542,3,w4,,
12.46542,4,w4,,
13.331999999999999,1,4-1,,
13.331999999999999,2,4-1,,
13.331999999999999,3,4-1,,
13.331999999999999,4,4-1,,
13.331999999999999,5,2-1,,
13.79862,1,sj1,,
13.79862,2,sj1,,
13.79862,3,sj1,,
13.79862,4,sj1,,
13.79862,5,sj1,,
14.19858,1,w1,,
14.19858,2,w1,,
14.19858,3,w1,,
14.19858,4,w1,,
14.19858,5,w1,,
14.365229999999999,4,1-3,,
14.69853,5,1-3,,
15.09849,2,1-3,,
15.49845,3,1-3,,
15.965069999999999,1,1-3,,
16.49835,2,3-4,,
16.49835,3,3-4,,
16.49835,4,3-4,,
16.49835,5,3-4,,
16.9983,1,3-4,,
17.364929999999998,1,sj4,,
17.364929999999998,2,sj4,,
17.364929999999998,3,sj4,,
17.364929999999998,4,sj4,,
17.364929999999998,5,sj4,,
17.79822,1,w4,,
17.79822,2,w4,,
17.79822,3,w4,,
17.79822,4,w4,,
17.79822,5,w4,,
17.89821,1,,,f1
18.43149,1,4-1,,
18.73146,MOT_mc_bg_black_00,b80-45,,
18.73146,MOT_mc_speaker_00,temp1,,
18.73146,MOT_mc_light_up_00,l1,,
18.73146,MOT_mc_light_center_00,l2,,
18.73146,MOT_mc_light_under_00,l3,,
18.89811,1,lp1,,
19.198079999999997,1,sj1,,
19.86468,1,1-2,,
20.3313,1,w2,,
20.597939999999998,1,sj2,,
20.76459,2,4-1,,
20.76459,3,4-1,,
20.76459,4,4-1,,
20.76459,5,4-1,,
21.09789,2,sj1,,
21.09789,3,sj1,,
21.09789,4,sj1,,
21.09789,5,sj1,,
21.09789,1,lp2,,
21.49785,2,w1,,
21.49785,3,w1,,
21.49785,4,w1,,
21.49785,5,w1,,
22.16445,1,2-3,,
22.56441,1,w3,,
22.9977,1,3-4,,
23.46432,1,lp4,,
23.56431,2,1-2,,
23.56431,3,1-2,,
23.56431,4,1-2,,
23.56431,5,1-2,,
23.89761,2,sj2,,
23.89761,3,sj2,,
23.89761,4,sj2,,
23.89761,5,sj2,,
24.3309,2,sj2,,
24.3309,3,sj2,,
24.3309,4,sj2,,
24.3309,5,sj2,,
24.73086,2,sj2,,
24.73086,3,sj2,,
24.73086,4,sj2,,
24.73086,5,sj2,,
25.16415,2,w2,,
25.16415,3,w2,,
25.16415,4,w2,,
25.16415,5,w2,,
25.73076,1,4-2,,
26.064059999999998,1,2-3,,
26.497349999999997,1,w3,,
26.76399,1,3-1,,
27.13062,1,lp1,,
27.730559999999997,1,sj1,,
28.130519999999997,1,sj1,,
28.730459999999997,1,lp1,l1,
29.23041,1,,l2,
29.76369,1,,l3,
30.130319999999998,1,1-3,,
30.563609999999997,1,lp3,,
31.03023,1,sj3,,
31.530179999999998,1,sj3,,
31.9968,1,sj3,,
32.43009,1,lp3,,
32.93004,1,,lb2,
33.26334,1,,lb1,
33.59664,1,,lb0,
33.896609999999995,1,sj3,,
34.296569999999996,1,w3,,
34.729859999999995,1,,r1,
35.02983,1,,r2,
35.3298,1,,r3,
35.62977,1,sj3,,
36.06306,1,3-1,,
36.56301,1,,rb2,
36.86298,1,,rb1,
37.162949999999995,1,,rb0,
37.562909999999995,1,sj1,,
37.962869999999995,1,lp1,,
38.29617,1,1-2,,
38.59614,1,2-4,,
38.96277,1,sj4,,
39.26274,1,hj4,,
