id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,84,0,0
2,0,91,,,,0,0
3,3.75,2,4,5,0,0,0
4,5.625,2,4,5,0,0,0
5,7.5,2,2,1,0,0,0
6,9.375,2,2,1,0,0,0
7,11.25,2,4,3,0,0,0
8,13.125,2,4,3,0,0,0
9,15,1,2,1,0,0,0
10,15.9375,1,3,2,0,0,0
11,16.875,1,4,5,0,0,0
12,18.75,2,3,1,0,0,0
13,20.625,2,3,1,0,0,0
14,22.5,1,4,5,0,0,0
15,24.375,1,2,3,0,0,0
16,26.25,1,2,1,0,0,0
17,28.125,1,4,5,0,0,0
18,30,1,3,4,0,0,0
19,31.875,1,3,2,0,0,0
20,33.75,1,2,1,0,0,0
21,35.625,1,4,5,0,0,0
22,37.5,1,3,2,0,0,0
23,39.375,1,3,4,0,0,0
24,41.25,1,2,1,0,0,0
25,43.125,1,4,5,0,0,0
26,45,1,5,4,0,0,0
27,46.875,1,1,2,0,0,0
28,48.75,1,2,1,0,0,0
29,50.625,1,4,3,0,0,0
30,52.5,2,4,5,0,0,0
31,54.375,2,4,5,0,0,0
32,56.25,1,3,3,0,0,0
33,57.1875,1,3,4,0,1,0
34,57.1875,1,3,2,0,1,0
35,58.125,2,3,5,0,0,0
36,60,2,3,5,0,0,0
37,61.875,2,3,1,0,0,0
38,63.75,2,3,1,0,0,0
39,65.625,2,3,4,0,0,0
40,67.5,2,3,4,0,0,0
41,69.375,2,3,2,0,0,0
42,71.25,2,3,2,0,0,0
43,73.125,2,1,1,0,1,0
44,73.125,2,5,5,0,1,0
45,75,2,1,1,0,1,0
46,75,2,5,5,0,1,0
47,76.875,1,5,4,0,0,0
48,77.8125,1,1,2,0,0,0
49,78.75,1,4,5,0,0,0
50,79.6875,1,2,1,0,0,0
51,80.625,1,3,3,0,0,0
52,82.5,2,3,3,0,0,0
53,83.4375,2,3,3,0,0,0
54,84.375,2,5,4,0,1,0
55,84.375,2,3,2,0,1,0
56,86.25,2,5,4,0,1,0
57,86.25,2,3,2,0,1,0
58,88.125,2,1,2,0,1,0
59,88.125,2,3,4,0,1,0
60,90,2,1,2,0,1,0
61,90,2,3,4,0,1,0
62,91.875,1,4,5,0,0,0
63,93.75,1,2,1,0,0,0
64,95.625,1,3,2,0,0,0
65,96.5625,1,4,3,0,0,0
66,97.5,1,5,4,0,0,0
67,99.375,2,4,5,0,1,0
68,99.375,2,1,2,0,1,0
69,101.25,2,4,5,0,1,0
70,101.25,2,1,2,0,1,0
71,103.125,2,2,1,0,1,0
72,103.125,2,5,4,0,1,0
73,105,2,2,1,0,1,0
74,105,2,5,4,0,1,0
75,106.875,1,4,5,0,0,0
76,108.75,1,3,4,0,0,0
77,110.625,1,2,1,0,0,0
78,111.5625,1,3,2,0,0,0
79,112.5,1,4,5,0,0,0
80,114.375,2,3,3,0,0,0
81,116.25,2,3,3,0,0,0
82,118.125,1,4,2,0,0,0
83,119.0625,1,2,4,0,0,0
84,120,1,3,3,0,0,0
85,120.9375,1,3,4,0,1,0
86,120.9375,1,3,2,0,1,0
87,124.6875,92,,,,0,0
