id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,356,0,0
2,0,91,,,,0,0
3,3.243243,3,5,5,0,0,1
4,3.445946,3,5,5,0,0,1
5,3.648649,3,5,5,0,0,1
6,3.851351,3,5,5,0,0,1
7,4.054054,3,5,4,0,0,1
8,4.256757,3,4,4,0,0,1
9,4.459459,3,4,4,0,0,1
10,4.662162,3,4,4,0,0,1
11,4.864865,3,4,3,0,0,1
12,5.067568,3,3,3,0,0,1
13,5.27027,3,3,3,0,0,1
14,5.472973,3,3,3,0,0,1
15,5.675676,3,3,2,0,0,1
16,5.878378,3,2,2,0,0,1
17,6.081081,3,2,2,0,0,1
18,6.283784,3,2,2,0,0,1
19,6.486486,3,3,3,0,0,2
20,6.790541,3,5,5,1,0,2
21,7.094595,1,5,3,0,0,0
22,7.297297,1,4,3,0,0,0
23,7.5,1,3,3,0,0,0
24,7.702703,1,2,3,0,0,0
25,7.905405,1,1,3,0,0,0
26,8.108108,3,3,3,0,0,3
27,8.412162,3,1,1,2,0,3
28,8.716216,1,1,3,0,0,0
29,8.918919,1,2,3,0,0,0
30,9.121622,1,3,3,0,0,0
31,9.324324,1,4,3,0,0,0
32,9.527027,1,5,3,0,0,0
33,9.72973,1,4,3,1,0,0
34,10.033784,1,2,3,2,0,0
35,10.337838,1,3,3,0,0,0
36,10.540541,1,4,3,1,0,0
37,10.844595,1,2,3,2,0,0
38,11.148649,1,5,3,0,0,0
39,11.351351,1,4,3,0,0,0
40,11.554054,1,3,3,0,0,0
41,11.756757,1,2,3,0,0,0
42,11.959459,1,1,3,0,0,0
43,12.162162,3,3,3,0,0,4
44,12.567568,3,1,1,2,0,4
45,12.972973,3,3,3,0,0,5
46,13.277027,3,5,5,1,0,5
47,13.581081,1,5,3,0,0,0
48,13.783784,1,4,3,0,0,0
49,13.986486,1,3,3,0,0,0
50,14.189189,1,2,3,0,0,0
51,14.391892,1,1,3,0,0,0
52,14.594595,3,3,3,0,0,6
53,14.898649,3,1,1,2,0,6
54,15.202703,1,1,3,0,0,0
55,15.405405,1,2,3,0,0,0
56,15.608108,1,3,3,0,0,0
57,15.810811,1,4,3,0,0,0
58,16.013514,1,5,3,0,0,0
59,16.216216,3,5,5,0,0,7
60,16.418919,3,5,5,0,0,7
61,16.621622,3,5,4,0,0,7
62,16.824324,3,4,4,0,0,7
63,17.027027,3,4,3,0,0,7
64,17.22973,3,3,3,0,0,7
65,17.432432,3,3,2,0,0,7
66,17.635135,3,2,2,0,0,7
67,17.837838,1,2,3,0,0,0
68,18.040541,1,4,3,0,0,0
69,18.243243,1,2,3,0,0,0
70,18.445946,1,4,3,0,0,0
71,18.648649,1,2,3,2,0,0
72,19.054054,1,3,3,0,0,0
73,19.256757,1,3,3,0,0,0
74,19.459459,3,3,3,0,0,8
75,19.864865,3,2,2,0,0,8
76,20.067568,1,3,3,0,0,0
77,20.27027,1,3,3,0,0,0
78,20.675676,1,3,3,0,0,0
79,21.081081,1,3,3,0,0,0
80,21.486486,1,3,3,0,0,0
81,21.689189,1,2,3,2,0,0
82,21.891892,1,4,3,1,0,0
83,22.094595,3,4,4,0,0,40
84,22.195946,3,3,3,0,0,40
85,22.297297,3,2,2,0,0,40
86,22.702703,3,2,3,0,0,9
87,23.310811,3,1,1,2,0,9
88,23.513514,3,4,3,0,0,10
89,24.121622,3,5,5,1,0,10
90,24.324324,3,1,3,0,0,11
91,24.932432,3,1,1,2,0,11
92,25.135135,2,3,3,0,0,0
93,25.540541,2,3,3,0,0,0
94,25.945946,2,3,3,0,0,0
95,26.554054,1,3,3,1,0,0
96,26.756757,1,3,3,0,0,0
97,27.162162,1,3,3,0,0,0
98,27.364865,1,3,3,0,0,0
99,27.567568,1,3,3,0,0,0
100,27.972973,1,3,3,0,0,0
101,28.175676,1,3,3,0,0,0
102,28.378378,3,3,3,0,0,12
103,28.986486,3,1,1,0,0,12
104,29.391892,1,3,3,0,0,0
105,29.797297,1,2,3,0,0,0
106,30,1,4,3,0,0,0
107,30.202703,1,2,3,0,0,0
108,30.405405,1,4,3,0,0,0
109,30.608108,1,2,3,0,0,0
110,30.810811,1,4,3,1,0,0
111,31.114865,1,2,3,0,0,0
112,31.216216,1,2,3,0,0,0
113,31.418919,1,2,3,0,0,0
114,31.824324,1,1,3,2,0,0
115,32.22973,1,3,3,0,0,0
116,32.432432,1,3,3,0,0,0
117,33.040541,1,3,3,0,0,0
118,33.243243,1,3,3,0,0,0
119,33.648649,1,3,3,0,0,0
120,34.054054,1,3,3,0,0,0
121,34.459459,1,3,3,0,0,0
122,34.662162,1,3,3,0,0,0
123,34.864865,3,3,3,0,0,13
124,35.27027,3,1,2,0,0,13
125,35.675676,3,2,3,0,0,14
126,36.283784,3,1,1,2,0,14
127,36.486486,3,4,3,0,0,15
128,37.094595,3,5,5,1,0,15
129,37.297297,3,1,3,0,0,16
130,37.905405,3,1,1,2,0,16
131,38.108108,2,3,3,0,0,0
132,38.513514,2,3,3,0,0,0
133,38.918919,2,3,3,0,0,0
134,39.527027,1,3,3,1,0,0
135,39.72973,1,3,3,0,0,0
136,40.135135,1,3,3,0,0,0
137,40.337838,1,3,3,0,0,0
138,40.540541,1,3,3,0,0,0
139,40.945946,1,3,3,0,0,0
140,41.148649,1,3,3,0,0,0
141,41.351351,3,3,3,0,0,17
142,41.959459,3,1,1,0,0,17
143,42.364865,1,4,3,1,0,0
144,42.77027,1,2,3,2,0,0
145,42.972973,1,3,3,0,0,0
