0.03333,MOT_mc_bg_black_00,seat100-0,,
2.89971,4,1-2,,
2.89971,5,1-2,,
3.19968,MOT_mc_speaker_00,temp4,,
3.73296,2,1-2,,
3.73296,3,1-2,,
4.56621,2,2-3,,
4.56621,3,2-3,,
4.56621,4,2-3,,
4.56621,5,2-3,,
5.43279,4,3-2,,
5.43279,5,3-2,,
5.79942,2,3-2,,
5.79942,3,3-2,,
6.13272,1,1-4,,f1
6.13272,2,j2-4,,
6.13272,3,j2-4,,
6.13272,4,j2-4,,
6.13272,5,j2-4,,
6.43269,MOT_mc_light_up_00,l2,,
6.43269,MOT_mc_light_center_00,l1,,
6.43269,MOT_mc_speaker_00,temp1,,
6.43269,MOT_mc_stage_color_00,b-flash,,
6.43269,MOT_mc_light_under_00,l2,,
6.73266,1,4-1,,
6.8659799999999995,2,4-1,l1,
6.8659799999999995,3,4-1,r1,
6.9993,4,4-1,l1,
6.9993,5,4-1,r1,
7.39926,1,w1,,
7.39926,2,w1,,
7.39926,3,w1,,
7.39926,4,w1,,
7.39926,5,w1,,
7.96587,1,,l1,
8.465819999999999,1,1-3,,
8.59914,2,1-3,lb0,
8.59914,3,1-3,rb0,
8.73246,4,1-3,lb0,
8.73246,5,1-3,rb0,
9.13242,1,w3,,
9.13242,2,w3,,
9.13242,3,w3,,
9.13242,4,w3,,
9.13242,5,w3,,
9.53238,1,,lb0,
9.699029999999999,1,3-2,,
9.998999999999999,2,3-2,,
9.998999999999999,3,3-2,,
9.998999999999999,4,3-2,,
9.998999999999999,5,3-2,,
10.398959999999999,1,,r1,
10.76559,2,2-1,,
10.76559,3,2-1,,
10.76559,4,2-1,,
10.76559,5,2-1,,
11.03223,1,,rb0,
11.098889999999999,4,1-4,,
11.098889999999999,5,1-4,,
11.23221,2,1-4,,
11.23221,3,1-4,,
11.36553,1,2-4,,
11.69883,1,j4-1,,
11.69883,2,j4-1,,
11.69883,3,j4-1,,
11.69883,4,j4-1,,
11.69883,5,j4-1,,
12.232109999999999,1,w1,,
12.232109999999999,2,w1,,
12.232109999999999,3,w1,,
12.232109999999999,4,w1,,
12.232109999999999,5,w1,,
12.56541,1,1-3,,
12.6654,2,1-3,,
12.6654,3,1-3,,
12.76539,4,1-3,,
12.76539,5,1-3,,
13.06536,2,sp3-4,,
13.06536,3,sp3-4,,
13.06536,4,sp3-4,,
13.06536,5,sp3-4,,
13.16535,2,,l1,
13.16535,3,,r1,
13.26534,4,,l1,
13.26534,5,,r1,
13.36533,1,3-4,,
13.731959999999999,2,4-3,,
13.731959999999999,3,4-3,,
13.89861,4,4-3,,
13.89861,5,4-3,,
14.29857,1,,l1,
14.29857,2,w3,,
14.29857,3,w3,,
14.29857,4,w3,,
14.29857,5,w3,,
14.665199999999999,1,,l2,
14.965169999999999,1,4-3,,
15.265139999999999,1,,lb1,
15.665099999999999,1,,lb0,
15.93174,1,3-1,,
16.09839,2,,l2,
16.09839,3,,r2,
16.09839,4,,l2,
16.09839,5,,r2,
16.46502,2,,l3,
16.46502,3,,r3,
16.46502,4,,l3,
16.46502,5,,r3,
16.86498,2,,l4,
16.86498,3,,r4,
16.86498,4,,l4,
16.86498,5,,r4,
17.23161,2,,l5,
17.23161,3,,r5,
17.23161,4,,l5,
17.23161,5,,r5,
17.531579999999998,1,1-2,,
17.731559999999998,2,3-2,lb4,
17.93154,3,3-2,rb4,
18.13152,4,3-2,lb4,
18.3315,5,3-2,rb4,
18.69813,1,2-1,,
18.69813,2,2-1,,b-1
18.69813,3,2-1,,b-1
18.69813,4,2-1,,b-1
18.69813,5,2-1,,b-1
18.93144,MOT_mc_bg_black_00,b80-65,,
18.93144,MOT_mc_light_up_00,l3,,
19.09809,1,lp1,,
19.09809,2,w1,,
19.09809,3,w1,,
19.09809,4,w1,,
19.09809,5,w1,,
21.797819999999998,4,1-3,,
21.86448,2,1-3,,
21.93114,1,1-2,,
21.997799999999998,3,1-3,,
22.06446,5,1-3,,
22.36443,1,sj2,,
22.36443,2,w3,,
22.36443,3,w3,,
22.36443,4,w3,,
22.36443,5,w3,,
22.73106,1,lp2,,
25.53078,1,2-3,,
25.93074,1,lp3,,
28.130519999999997,2,3-4,,
28.26384,3,3-4,,
28.39716,4,3-4,,
28.530479999999997,5,3-4,,
28.9971,1,3-4,,
28.9971,2,w4,,
28.9971,3,w4,,
28.9971,4,w4,,
28.9971,5,w4,,
29.63037,1,j4-2,,
30.163649999999997,1,lp2,,
30.59694,2,,lb3,
30.59694,3,,rb3,
30.59694,4,,lb3,
30.59694,5,,rb3,
30.963569999999997,2,,lb2,
30.963569999999997,3,,rb2,
30.963569999999997,4,,lb2,
30.963569999999997,5,,rb2,
31.39686,2,4-3,,
31.39686,3,4-3,,
31.763489999999997,1,2-3,,
31.763489999999997,4,4-3,,
31.763489999999997,5,4-3,,
32.19678,1,lp3,,
32.19678,2,w3,,
32.19678,3,w3,,
32.19678,4,w3,,
32.19678,5,w3,,
35.3298,1,3-1,,
35.76309,1,lp1,,
37.929539999999996,1,1-2,,
38.06286,2,3-2,,
38.16285,3,3-2,,
38.26284,4,3-2,,
38.329499999999996,5,3-2,,
38.59614,1,2-3,,
38.59614,2,w2,,
38.59614,3,w2,,
38.59614,4,w2,,
38.59614,5,w2,,
39.02943,1,lp3,r1,
39.89601,1,,r2,
40.795919999999995,1,,r3,
41.52918,1,,r4,
41.92914,1,3-1,,
42.395759999999996,1,lp1,rb3,
43.12902,1,,rb2,
43.36233,2,2-1,,
43.36233,3,2-1,,
43.628969999999995,1,,rb1,
44.062259999999995,1,,rb0,
44.062259999999995,4,2-1,,
44.062259999999995,5,2-1,,
44.62887,1,1-3,,
44.62887,2,1-3,,
44.62887,3,1-3,,
44.62887,4,1-3,,
44.62887,5,1-3,,
45.228809999999996,1,sp3-4,,
45.228809999999996,2,sp3-4,,
45.228809999999996,3,sp3-4,,
45.228809999999996,4,sp3-4,,
45.228809999999996,5,sp3-4,,
45.96207,4,3-4,,
45.96207,5,3-4,,
46.29537,2,3-4,,
46.29537,3,3-4,,
46.662,1,3-4,,
46.96197,1,w4,,
46.96197,2,w4,,
46.96197,3,w4,,
46.96197,4,w4,,
46.96197,5,w4,,
47.36193,1,4-1,,b0
47.628569999999996,MOT_mc_stage_color_00,b-r,,
47.79522,1,lp1,,
47.79522,2,4-1,,
48.22851,3,4-1,,
48.6618,2,1-1,,
49.06176,3,1-1,,
49.46172,5,4-1,,
49.46172,4,4-1,,
49.96167,1,1-2,,
49.96167,5,w1,,
49.96167,4,w1,,
49.96167,2,w1,,
49.96167,3,w1,,
50.79492,1,sj2,,
51.59484,1,lp2,,
52.6614,1,2-3,,
53.09469,2,1-3,,
53.09469,3,1-3,,
53.09469,4,1-3,,
53.09469,5,1-3,,
53.6613,1,j3-4,,
54.594539999999995,1,4-2,,
54.961169999999996,2,3-4,,
54.961169999999996,3,3-4,,
54.961169999999996,4,3-4,,
54.961169999999996,5,3-4,,
55.461119999999994,1,sj2,,
55.92774,1,w2,,
56.3277,2,4-2,,
56.3277,3,4-2,,
56.3277,4,4-2,,
56.3277,5,4-2,,
56.76099,1,2-1,,
56.76099,2,w2,,
56.76099,3,w2,,
56.76099,4,w2,,
56.76099,5,w2,,
57.22761,1,lp1,,
57.72756,1,,l1,
58.52748,1,,l2,
59.29407,1,1-3,,
59.76069,1,,lb1,
60.193979999999996,1,,lb0,
60.593939999999996,2,,lb1,
60.593939999999996,3,,rb1,
60.593939999999996,4,,lb1,
60.593939999999996,5,,rb1,
60.9939,2,,lb0,
60.9939,3,,rb0,
60.9939,4,,lb0,
60.9939,5,,rb0,
61.36053,1,3-2,,
61.427189999999996,4,2-3,,
61.493849999999995,2,2-3,,
61.56051,3,2-3,,
61.62717,5,2-3,,
62.02713,2,sp3-4,,f0
62.02713,3,sp3-4,,f0
62.02713,4,sp3-4,,f0
62.02713,5,sp3-4,,f0
62.42709,1,2-3,,f1
62.86038,1,sp3-4,,f1
62.86038,2,3-4,,
62.86038,3,3-4,,
62.86038,4,3-4,,
62.86038,5,3-4,,
63.127019999999995,MOT_mc_stage_color_00,b-flash,,
63.127019999999995,MOT_mc_bg_black_00,b65-45,,
63.127019999999995,MOT_mc_light_up_00,l2,,
63.127019999999995,MOT_mc_light_center_00,l2,,
63.26034,4,4-1,,
63.36033,2,4-1,,
63.460319999999996,1,4-1,,
63.560309999999994,3,4-1,,
63.6603,5,4-1,,
64.22691,1,1-3,r1,
64.22691,2,1-3,r1,
64.22691,3,1-3,r1,
64.22691,4,1-3,r1,
64.22691,5,1-3,r1,
64.82685,5,3-2,,
64.92684,3,3-2,,
65.02683,1,3-2,,
65.12682,2,3-2,,
65.22681,4,3-2,,
65.42679,1,,rb0,
65.42679,2,,rb0,
65.42679,3,,rb0,
65.42679,4,,rb0,
65.42679,5,,rb0,
65.89341,1,2-1,,
65.89341,2,2-1,,
65.89341,3,2-1,,
65.89341,4,2-1,,
65.89341,5,2-1,,
66.29337,1,,l1,
66.29337,2,,l1,
66.29337,3,,l1,
66.29337,4,,l1,
66.29337,5,,l1,
66.79332,1,,l2,
66.79332,2,,l2,
66.79332,3,,l2,
66.79332,4,,l2,
66.79332,5,,l2,
67.25994,1,,l3,
67.25994,2,,l3,
67.25994,3,,l3,
67.25994,4,,l3,
67.25994,5,,l3,
67.72655999999999,1,1-3,l4,
67.72655999999999,2,,l4,
67.72655999999999,3,,l4,
67.72655999999999,4,,l4,
67.72655999999999,5,,l4,
67.95987,1,,lb3,
68.19318,2,1-3,lb3,
68.19318,3,1-3,lb3,
68.19318,4,1-3,lb3,
68.19318,5,1-3,lb3,
68.42649,1,,lb2,
68.65979999999999,2,,lb2,
68.65979999999999,3,,lb2,
68.65979999999999,4,,lb2,
68.65979999999999,5,,lb2,
68.89311,1,,lb1,
69.12642,2,,lb1,
69.12642,3,,lb1,
69.12642,4,,lb1,
69.12642,5,,lb1,
69.35973,1,,lb0,
69.35973,2,,lb0,
69.35973,3,,lb0,
69.35973,4,,lb0,
69.35973,5,,lb0,
69.59304,1,3-2,,
69.59304,2,3-2,,
69.59304,3,3-2,,
69.59304,4,3-2,,
69.59304,5,3-2,,
70.12631999999999,1,sp3-4,,
70.12631999999999,2,sp3-4,,
70.12631999999999,3,sp3-4,,
70.12631999999999,4,sp3-4,,
70.12631999999999,5,sp3-4,,
70.79292,1,sj4,,
70.79292,2,sj4,,
70.79292,3,sj4,,
70.79292,4,sj4,,
70.79292,5,sj4,,
71.19288,1,4-2,,
71.19288,2,4-2,,
71.19288,3,4-2,,
71.19288,4,4-2,,
71.19288,5,4-2,,
71.89281,1,sj2,,
71.89281,2,sj2,,
71.89281,3,sj2,,
71.89281,4,sj2,,
71.89281,5,sj2,,
72.29276999999999,1,sj2,,
72.29276999999999,2,sj2,,
72.29276999999999,3,sj2,,
72.29276999999999,4,sj2,,
72.29276999999999,5,sj2,,
72.62607,1,2-3,,
72.62607,2,2-3,,
72.62607,3,2-3,,
72.62607,4,2-3,,
72.62607,5,2-3,,
72.9927,1,3-4,,
73.326,2,3-4,,
73.326,3,3-4,,
73.326,4,3-4,,
73.326,5,3-4,,
73.6593,1,sj4,,
73.95927,2,sj4,,
73.95927,3,sj4,,
73.95927,4,sj4,,
73.95927,5,sj4,,
74.22591,1,4-3,,
74.62586999999999,2,4-3,,
74.62586999999999,3,4-3,,
74.62586999999999,4,4-3,,
74.62586999999999,5,4-3,,
74.92584,4,sp3-4,,
75.02583,2,sp2-3,,
75.12581999999999,1,sp3-4,,
75.22581,3,sp3-4,,
75.3258,5,sp3-4,,
75.82575,1,4-2,,
75.82575,2,4-2,,
75.82575,3,4-2,,
75.82575,4,4-2,,
75.82575,5,4-2,,
76.09239,MOT_mc_stage_color_00,b-flash,,
76.29236999999999,4,2-1,,
76.39236,2,2-1,,
76.49235,1,2-1,,
76.59234,3,2-1,,
76.69233,5,2-1,,
77.19228,1,1-3,r1,
77.19228,2,1-3,r1,
77.19228,3,1-3,r1,
77.19228,4,1-3,r1,
77.19228,5,1-3,r1,
77.82554999999999,5,3-2,,
77.92554,3,3-2,,
78.02553,1,3-2,,
78.12552,2,3-2,,
78.22551,4,3-2,,
78.42549,1,,rb0,
78.42549,2,,rb0,
78.42549,3,,rb0,
78.42549,4,,rb0,
78.42549,5,,rb0,
78.89211,1,2-1,,
78.89211,2,2-1,,
78.89211,3,2-1,,
78.89211,4,2-1,,
78.89211,5,2-1,,
79.29207,1,,l1,
79.29207,2,,l1,
79.29207,3,,l1,
79.29207,4,,l1,
79.29207,5,,l1,
79.72536,1,,l2,
79.72536,2,,l2,
79.72536,3,,l2,
79.72536,4,,l2,
79.72536,5,,l2,
80.05866,1,1-3,lb2,
80.29196999999999,2,1-3,lb2,
80.29196999999999,3,1-3,lb2,
80.29196999999999,4,1-3,lb2,
80.29196999999999,5,1-3,lb2,
80.52528,1,,lb1,
80.75859,2,,lb1,
80.75859,3,,lb1,
80.75859,4,,lb1,
80.75859,5,,lb1,
80.9919,1,,lb0,
81.22520999999999,4,3-2,lb0,
81.3252,2,3-2,lb0,
81.42519,1,3-4,lb0,
81.52517999999999,3,3-2,lb0,
81.62517,5,3-2,lb0,
81.89180999999999,1,4-2,,f2
81.9918,MOT_mc_bg_black_00,b45-65,,
82.32509999999999,1,w2,,
82.32509999999999,2,lp2,,
82.32509999999999,3,lp2,,
82.32509999999999,4,lp2,,
82.32509999999999,5,lp2,,
82.72506,1,2-3,,
83.22501,1,,r1,
83.55830999999999,1,3-4,,
84.09159,1,,r2,
84.69153,1,4-2,,
