0.03333,MOT_mc_bg_black_00,seat100-0,,
2.4997499999999997,1,lp1,,
2.4997499999999997,2,lp1,,
2.4997499999999997,3,lp1,,
2.4997499999999997,4,lp1,,
2.4997499999999997,5,lp1,,
2.83305,MOT_mc_speaker_00,temp1,,
4.26624,1,1-2,,f1
4.26624,2,1-2,,f1
4.26624,3,1-2,,f1
4.26624,4,1-2,,f1
4.26624,5,1-2,,f1
4.26624,MOT_mc_light_up_00,l1,,
4.26624,MOT_mc_stage_color_00,r,,
4.26624,MOT_mc_light_under_00,l2,,
4.26624,MOT_mc_light_center_00,l1,,
4.69953,1,lp2,,
4.69953,2,lp2,,
4.69953,3,lp2,,
4.69953,4,lp2,,
4.69953,5,lp2,,
6.63267,1,2-1,,
6.89931,2,2-1,,
6.89931,3,2-1,,
7.16595,4,2-1,,
7.16595,5,2-1,,
7.432589999999999,4,1-3,,
7.432589999999999,5,1-3,,
7.69923,2,1-3,,
7.69923,3,1-3,,
7.96587,1,1-3,,
8.23251,1,sj3,,
8.23251,2,sj3,,
8.23251,3,sj3,,
8.23251,4,sj3,,
8.23251,5,sj3,,
8.565809999999999,1,lp3,,
8.565809999999999,2,lp3,,
8.565809999999999,3,lp3,,
8.565809999999999,4,lp3,,
8.565809999999999,5,lp3,,
9.3324,1,sj3,,
9.3324,2,sj3,,
9.3324,3,sj3,,
9.3324,4,sj3,,
9.3324,5,sj3,,
9.76569,1,j3-4,,
9.76569,4,j3-4,,
9.76569,5,j3-4,,
10.13232,2,j3-4,,
10.13232,3,j3-4,,
10.498949999999999,1,w4,,
10.498949999999999,4,w4,,
10.498949999999999,5,w4,,
10.86558,MOT_mc_stage_color_00,b-flash,,
10.96557,1,sj4,,
10.96557,2,sj4,,
10.96557,3,sj4,,
10.96557,4,sj4,,
10.96557,5,sj4,,
11.398859999999999,1,hj4,,
11.398859999999999,2,hj4,,
11.398859999999999,3,hj4,,
11.398859999999999,4,hj4,,
11.398859999999999,5,hj4,,
11.59884,MOT_mc_stage_color_00,b-flash,,
12.032129999999999,1,jlp4,,
12.032129999999999,2,jlp4,,
12.032129999999999,3,jlp4,,
12.032129999999999,4,jlp4,,
12.032129999999999,5,jlp4,,
12.79872,1,w4,,
12.79872,2,w4,,
12.79872,3,w4,,
12.79872,4,w4,,
12.79872,5,w4,,
12.9987,1,,l1,
12.9987,2,,l1,
12.9987,3,,l1,
12.9987,4,,l1,
12.9987,5,,l1,
13.26534,1,,lb0,
13.26534,2,,lb0,
13.26534,3,,lb0,
13.26534,4,,lb0,
13.26534,5,,lb0,
13.531979999999999,1,,r1,
13.531979999999999,2,,r1,
13.531979999999999,3,,r1,
13.531979999999999,4,,r1,
13.531979999999999,5,,r1,
13.79862,1,,rb0,
13.79862,2,,rb0,
13.79862,3,,rb0,
13.79862,4,,rb0,
13.79862,5,,rb0,
14.065259999999999,1,,,f2
14.065259999999999,2,,,f2
14.065259999999999,3,,,f2
14.065259999999999,4,,,f2
14.065259999999999,5,,,f2
14.3319,1,w4,,
14.3319,2,w4,,
14.3319,3,w4,,
14.3319,4,w4,,
14.3319,5,w4,,
14.49855,1,hj4,,
14.49855,2,hj4,,
14.49855,3,hj4,,
14.49855,4,hj4,,
