id,sec,type,startPos,finishPos,status,sync,groupId
1,,100,,,548,0,0
2,0,91,,,0,0,0
3,2.742857143,2,1,1,0,0,0
4,4.8,1,1,2,0,0,0
5,5.142857143,1,2,3,0,1,0
6,5.142857143,2,1,1,0,1,0
7,5.485714286,2,3,4,0,1,0
8,5.485714286,1,2,2,0,1,0
9,6,2,3,4,2,0,0
10,6.171428571,1,3,2,0,0,0
11,6.342857143,1,2,3,0,0,0
12,6.685714286,1,3,4,0,0,0
13,6.857142857,1,2,2,0,0,0
14,7.2,1,3,5,0,0,0
15,7.542857143,1,4,4,0,0,0
16,7.885714286,1,4,3,0,0,0
17,8.228571429,1,3,2,0,1,0
18,8.228571429,1,1,1,0,1,0
19,8.742857143,1,2,2,0,0,0
20,8.914285714,2,4,5,0,0,0
21,9.257142857,2,2,1,0,0,0
22,9.6,2,4,5,1,1,0
23,9.6,2,2,1,2,1,0
24,10.28571429,1,1,1,0,0,0
25,10.62857143,1,1,2,0,0,0
26,10.97142857,1,2,3,0,1,0
27,10.97142857,1,5,5,0,1,0
28,11.31428571,1,1,2,0,0,0
29,11.65714286,1,2,3,0,1,0
30,11.65714286,1,5,5,0,1,0
31,11.82857143,1,5,5,0,0,0
32,12,1,3,4,0,0,0
33,12.34285714,1,3,3,0,1,0
34,12.34285714,1,1,1,0,1,0
35,12.51428571,1,1,1,0,0,0
36,12.85714286,1,3,5,0,1,0
37,12.85714286,1,1,1,0,1,0
38,13.02857143,1,4,5,0,0,0
39,13.2,1,1,1,0,0,0
40,13.71428571,1,2,4,0,1,0
41,13.71428571,1,4,2,0,1,0
42,14.05714286,1,2,4,0,1,0
43,14.05714286,1,4,2,0,1,0
44,14.4,1,1,4,0,1,0
45,14.4,1,5,2,0,1,0
46,14.74285714,1,2,5,0,1,0
47,14.74285714,1,4,1,0,1,0
48,15.08571429,1,4,4,0,1,0
49,15.08571429,1,2,2,0,1,0
50,15.25714286,1,2,2,0,0,0
51,15.42857143,1,4,3,0,0,0
52,15.6,1,3,1,0,0,0
53,15.94285714,1,3,3,0,1,0
54,15.94285714,1,1,1,0,1,0
55,16.11428571,1,2,2,1,0,1
56,16.2,1,2,1,1,0,1
57,16.45714286,2,1,2,0,1,0
58,16.45714286,2,1,1,0,1,0
59,16.8,2,1,2,0,0,0
60,16.97142857,2,2,3,0,0,0
61,17.31428571,2,2,3,0,0,0
62,17.48571429,1,3,4,0,0,0
63,17.82857143,1,5,5,0,1,0
64,17.82857143,2,3,1,0,1,0
65,18.17142857,1,5,5,0,0,0
66,18.34285714,1,5,4,0,0,0
67,18.68571429,2,4,3,0,0,0
68,18.85714286,2,4,3,0,0,0
69,19.2,2,5,4,0,0,0
70,19.71428571,2,5,4,0,1,0
71,19.71428571,2,4,3,0,1,0
72,20.22857143,2,4,3,1,0,2
73,20.4,1,2,2,2,0,2
74,20.48571429,1,2,3,2,0,2
75,20.57142857,2,3,2,0,0,0
76,21.08571429,2,3,2,1,0,0
77,21.25714286,2,2,1,0,0,0
78,21.6,2,2,1,0,0,0
79,21.94285714,2,1,1,0,0,0
80,22.28571429,2,1,1,0,0,0
81,22.45714286,2,1,2,0,0,0
82,22.8,2,1,2,0,0,0
83,22.97142857,1,2,3,0,0,0
84,23.31428571,2,1,3,0,0,0
85,23.65714286,2,1,3,0,0,0
86,23.82857143,2,2,4,0,0,0
87,24.34285714,2,2,4,2,0,0
88,24.51428571,2,3,5,0,0,0
89,25.37142857,2,3,5,0,0,0
90,25.71428571,2,2,2,0,0,0
91,25.88571429,2,2,2,2,0,3
92,25.97142857,1,2,4,2,0,3
93,26.22857143,2,4,4,0,0,0
94,26.57142857,2,4,4,1,0,4
95,26.65714286,1,4,2,1,0,4
96,26.91428571,1,3,3,2,0,5
97,27,1,3,4,2,0,5
98,27.25714286,1,4,4,2,0,6
99,27.34285714,1,4,5,2,0,6
100,27.42857143,1,3,3,0,0,0
101,27.6,1,3,3,0,1,0
102,27.6,2,4,5,0,1,0
103,27.94285714,1,2,2,0,0,0
104,28.28571429,1,2,2,0,0,0
105,28.62857143,1,1,1,0,0,0
106,28.97142857,1,1,1,0,0,0
107,29.31428571,1,2,2,0,1,0
108,29.31428571,2,4,5,0,1,0
109,29.65714286,1,3,3,0,0,0
110,29.82857143,1,3,4,2,1,7
111,29.82857143,1,3,2,1,1,8
112,29.91428571,1,3,5,2,1,7
113,29.91428571,1,3,1,1,1,8
114,30.17142857,2,1,2,0,0,0
115,30.68571429,2,1,2,0,0,0
116,30.85714286,1,1,2,0,0,0
117,31.02857143,1,2,3,0,0,0
118,31.37142857,1,3,4,0,0,0
119,31.88571429,1,4,4,0,0,0
120,32.22857143,1,4,3,0,0,0
121,32.57142857,1,3,2,0,0,0
122,32.91428571,2,2,3,0,0,0
123,33.42857143,2,2,3,2,0,10
124,33.51428571,1,2,4,2,0,10
125,33.77142857,1,4,5,0,0,0
126,34.11428571,1,5,4,0,0,0
127,34.45714286,2,4,3,0,0,0
128,34.97142857,2,4,3,0,0,0
129,35.31428571,1,3,4,0,0,0
130,35.65714286,2,4,5,0,0,0
131,36.17142857,2,4,5,0,0,0
132,36.34285714,1,5,4,0,0,0
133,36.51428571,1,4,3,0,0,0
134,36.85714286,1,3,4,2,0,11
135,36.94285714,1,3,5,2,0,11
136,37.37142857,1,5,4,0,0,0
137,37.71428571,1,4,4,0,0,0
138,38.05714286,1,3,2,0,0,0
139,38.4,2,2,4,0,0,0
140,38.74285714,2,2,4,2,0,0
141,38.91428571,2,3,4,0,0,0
