0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,3,,,b-1
0.03333,4,,,b-1
0.03333,5,,,b-1
0.06666,MOT_all,cut1,,
3.16635,1,lp1,,
3.16635,2,lp1,,
3.16635,3,lp1,,
3.16635,4,lp1,,
3.16635,5,lp1,,
3.29967,MOT_mc_stage_color_00,y,,
3.29967,MOT_mc_light_under_00,l3,,
3.29967,MOT_speaker_00,temp4,,
4.899509999999999,1,1-2,,
4.899509999999999,2,1-2,,
4.899509999999999,3,1-2,,
4.899509999999999,4,1-2,,
4.899509999999999,5,1-2,,
5.2994699999999995,1,lp2,,
5.2994699999999995,2,lp2,,
5.2994699999999995,3,lp2,,
5.2994699999999995,4,lp2,,
5.2994699999999995,5,lp2,,
6.366029999999999,1,j2-3,,
6.366029999999999,2,j2-3,,
6.366029999999999,3,j2-3,,
6.366029999999999,4,j2-3,,
6.366029999999999,5,j2-3,,
6.932639999999999,1,lp3,,
6.932639999999999,2,lp3,,
6.932639999999999,3,lp3,,
6.932639999999999,4,lp3,,
6.932639999999999,5,lp3,,
8.09919,1,3-1,,
8.09919,2,3-1,,
8.09919,3,3-1,,
8.09919,4,3-1,,
8.09919,5,3-1,,
8.465819999999999,1,lp1,,
8.465819999999999,2,lp1,,
8.465819999999999,3,lp1,,
8.465819999999999,4,lp1,,
8.465819999999999,5,lp1,,
8.9991,4,1-2,,
8.9991,2,1-2,,
9.13242,3,j1-2,,
9.26574,1,1-2,,
9.26574,5,1-2,,
9.599039999999999,1,lp2,,
9.599039999999999,2,lp2,,
9.599039999999999,3,lp2,,
9.599039999999999,4,lp2,,
9.599039999999999,5,lp2,,
9.76569,1,,r1,
9.76569,2,,r1,
9.76569,3,,r1,
9.76569,4,,r1,
9.76569,5,,r1,
10.23231,1,2-1,,
10.498949999999999,2,2-1,,
10.498949999999999,1,w1,,
10.898909999999999,3,2-1,,
10.898909999999999,4,2-1,,
10.898909999999999,5,2-1,,
10.898909999999999,2,w1,,
11.23221,3,w1,,
11.23221,4,w1,,
11.23221,5,w1,,
11.23221,1,lp1,,
11.23221,2,lp1,,
11.53218,1,,r2,
11.53218,2,,r2,
11.53218,3,,r2,
11.53218,4,,r2,
11.53218,5,,r2,
12.432089999999999,1,,rb1,
12.432089999999999,2,,rb1,
12.432089999999999,3,,rb1,
12.432089999999999,4,,rb1,
12.432089999999999,5,,rb1,
13.39866,1,,rb0,
13.39866,2,,rb0,
13.39866,3,,rb0,
13.39866,4,,rb0,
13.39866,5,,rb0,
14.53188,1,,l1,
14.53188,2,,l1,
14.53188,3,,l1,
14.53188,4,,l1,
14.53188,5,,l1,
15.765089999999999,1,1-4,lb0,
15.765089999999999,2,1-4,lb0,
15.765089999999999,3,1-4,lb0,
15.765089999999999,4,1-4,lb0,
15.765089999999999,5,1-4,lb0,
16.23171,3,w4,,
16.23171,4,w4,,
16.23171,5,w4,,
16.23171,1,lp4,,
16.23171,2,lp4,,
16.83165,1,4-1,,f1
16.83165,2,4-1,,
17.03163,MOT_mc_stage_color_00,y-b,,
17.03163,MOT_mc_light_center_00,l1,,
17.03163,MOT_speaker_00,temp2,,
17.23161,1,lp1,,
17.23161,2,lp1,,
17.93154,1,,l1,
17.93154,2,1-2,,
18.26484,1,,l2,
18.26484,2,lp2,,
18.63147,1,1-4,l3,
18.63147,2,2-3,,
18.964769999999998,2,lp3,,
19.06476,1,lp4,,
19.49805,1,4-2,,
19.89801,1,lp2,,
20.69793,1,2-3,lb2,
21.13122,1,lp3,,
21.49785,1,,lb1,
21.96447,1,3-1,lb0,
21.96447,2,3-1,,
22.29777,1,lp1,,
