id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,101,0,0
2,0,91,,,,0,0
3,3.333333,1,4,4,0,0,0
4,5,1,3,3,0,0,0
5,6.666667,1,2,2,0,0,0
6,8.333333,1,1,1,0,0,0
7,10,1,4,4,0,0,0
8,11.666667,1,3,3,0,0,0
9,13.333333,1,2,2,0,0,0
10,15,2,4,5,0,0,0
11,16.25,2,4,5,0,0,0
12,16.666667,1,1,1,0,0,0
13,18.333333,1,4,4,0,0,0
14,20,1,2,2,0,0,0
15,21.666667,1,5,5,0,0,0
16,23.333333,2,2,1,0,0,0
17,26.25,2,2,1,0,0,0
18,26.666667,1,4,4,0,0,0
19,28.333333,2,4,5,0,0,0
20,30,2,4,5,0,0,0
21,31.666667,1,4,4,0,0,0
22,33.333333,1,2,2,0,0,0
23,35,1,5,5,0,0,0
24,36.666667,1,1,1,0,0,0
25,38.333333,1,2,2,0,0,0
26,40,2,2,1,0,0,0
27,41.666667,2,2,1,0,0,0
28,43.333333,2,3,4,0,0,0
29,46.25,2,3,4,0,0,0
30,46.666667,2,4,5,0,0,0
31,49.583333,2,4,5,0,0,0
32,50,2,3,2,0,0,0
33,52.916667,2,3,2,0,0,0
34,53.333333,2,2,1,0,0,0
35,55,2,2,1,0,0,0
36,56.666667,1,4,5,0,1,0
37,56.666667,1,2,1,0,1,0
38,58.333333,1,2,2,0,0,0
39,60,1,4,4,0,0,0
40,61.666667,1,1,1,0,0,0
41,63.333333,1,5,5,0,0,0
42,65,1,2,2,0,0,0
43,66.666667,1,4,4,0,0,0
44,68.333333,1,4,4,0,0,0
45,70,1,5,5,0,0,0
46,71.666667,1,2,2,0,0,0
47,73.333333,1,4,4,0,0,0
48,75,1,1,1,0,0,0
49,76.666667,1,3,3,0,0,0
50,78.333333,1,5,5,0,0,0
51,80,1,2,2,0,0,0
52,81.666667,1,2,2,0,0,0
53,83.333333,2,3,4,0,0,0
54,86.25,2,3,4,0,0,0
55,86.666667,2,3,2,0,0,0
56,89.583333,2,3,2,0,0,0
57,90,2,2,3,0,0,0
58,90.833333,2,2,3,0,0,0
59,91.666667,2,3,4,0,0,0
60,92.5,2,3,4,0,0,0
61,93.333333,2,4,5,0,0,0
62,95,2,4,5,0,0,0
63,95.833333,1,3,3,0,0,0
64,96.666667,1,3,3,0,0,0
65,97.5,1,3,3,0,0,0
66,98.333333,1,2,1,0,1,0
67,98.333333,1,4,5,0,1,0
68,100,2,4,4,0,0,0
69,100.833333,2,4,4,0,0,0
70,101.666667,1,4,5,0,1,0
71,101.666667,1,1,2,0,1,0
72,103.333333,2,1,1,0,0,0
73,104.166667,2,1,1,0,0,0
74,105,1,1,2,0,1,0
75,105,1,5,4,0,1,0
76,106.666667,2,5,5,0,0,0
77,107.5,2,5,5,0,0,0
78,108.333333,1,3,4,0,1,0
79,108.333333,1,2,1,0,1,0
80,110,1,3,4,0,1,0
81,110,1,2,1,0,1,0
82,111.666667,1,4,5,0,1,0
83,111.666667,1,2,1,0,1,0
84,113.333333,2,4,4,0,0,0
85,114.166667,2,4,4,0,0,0
86,115,1,4,5,0,1,0
87,115,1,1,2,0,1,0
88,116.666667,2,1,1,0,0,0
89,117.5,2,1,1,0,0,0
90,118.333333,1,5,4,0,1,0
91,118.333333,1,1,2,0,1,0
92,120,2,5,5,0,0,0
93,120.833333,2,5,5,0,0,0
94,121.666667,1,3,2,0,1,0
95,121.666667,1,4,5,0,1,0
96,123.333333,1,3,2,0,1,0
97,123.333333,1,4,5,0,1,0
98,125,2,2,1,0,1,0
99,125,2,5,4,0,1,0
100,127.916667,2,2,1,0,1,0
101,127.916667,2,5,4,0,1,0
102,128.333333,2,3,2,0,0,0
103,131.666667,2,3,2,0,0,0
104,135,92,,,,0,0
