0.03333,MOT_mc_bg_black_00,seat100-0,,
2.7997199999999998,1,lp1,,
2.7997199999999998,2,lp1,,
2.7997199999999998,3,lp1,,
2.7997199999999998,4,lp1,,
2.7997199999999998,5,lp1,,
2.7997199999999998,MOT_mc_stage_color_00,y,,
2.7997199999999998,MOT_mc_speaker_00,temp1,,
2.7997199999999998,MOT_mc_light_under_00,l2,,
2.7997199999999998,MOT_mc_light_center_00,l1,,
5.199479999999999,1,1-2,,f1
5.4994499999999995,MOT_mc_light_up_00,l3,,
5.4994499999999995,MOT_mc_bg_black_00,b80-45,,
5.83275,1,w2,,
10.398959999999999,1,2-3,,
10.898909999999999,1,w3,,
11.69883,1,sj3,,
12.19878,1,w3,,
13.232009999999999,1,3-4,,
13.79862,1,w4,,
14.265239999999999,1,,l1,
14.665199999999999,1,,l2,
15.065159999999999,1,,l3,
15.43179,1,,l4,
16.39836,1,4-3,,
16.39836,2,1-3,,
16.39836,3,1-3,,
16.39836,4,1-3,,
16.39836,5,1-3,,
16.931639999999998,1,w3,,
16.931639999999998,2,lp3,,
16.931639999999998,3,lp3,,
16.931639999999998,4,lp3,,
16.931639999999998,5,lp3,,
18.23151,1,,lb3,
18.63147,1,,lb2,
19.03143,1,,lb1,
19.398059999999997,1,,lb0,
20.03133,1,j3-2,,
20.3313,MOT_mc_stage_color_00,y-flash,,
20.69793,1,w2,,
21.53118,1,2-4,,
22.13112,1,w4,,
23.231009999999998,1,sj4,,
23.9976,1,w4,,
25.93074,1,4-2,,
26.297369999999997,1,2-1,,
26.297369999999997,2,hj3,,
26.297369999999997,3,hj3,,
26.297369999999997,4,hj3,,
26.297369999999997,5,hj3,,
26.83065,1,1-3,,b0
26.83065,2,3-3,r1,
26.83065,3,3-3,l1,
26.83065,4,3-3,r1,
26.83065,5,3-3,l1,
27.063959999999998,MOT_mc_light_up_00,l3,,
27.663899999999998,1,lp3,,
27.663899999999998,2,lp3,,
27.663899999999998,3,lp3,,
27.663899999999998,4,lp3,,
27.663899999999998,5,lp3,,
27.79722,MOT_mc_stage_color_00,y-b,,
27.79722,MOT_mc_bg_black_00,b45-65,,
29.497049999999998,1,3-2,,
29.497049999999998,2,3-2,,
29.497049999999998,3,3-2,,
29.497049999999998,4,3-2,,
29.497049999999998,5,3-2,,
30.06366,1,lp2,,
30.06366,2,lp2,,
30.06366,3,lp2,,
30.06366,4,lp2,,
30.06366,5,lp2,,
32.46342,1,2-1,,
32.9967,1,w1,,
33.29667,1,j1-2,,
34.329899999999995,1,2-3,,f1
34.79652,1,w3,,
35.62977,1,,r1,
36.06306,1,,r2,
36.663,1,3-1,,
37.162949999999995,1,hj1,,
37.72956,1,1-2,rb1,
37.72956,2,sp3-4,,
37.72956,3,sp3-4,,
38.06286,1,sp2-3,rb0,
38.26284,4,sp3-4,,
38.26284,5,sp3-4,,
38.729459999999996,1,3-4,,f2
38.729459999999996,2,j3-4,,
38.729459999999996,3,j3-4,,
38.729459999999996,4,j3-4,,
38.729459999999996,5,j3-4,,
38.89611,2,,rb0,
38.89611,4,,rb0,
38.89611,3,,lb0,
38.89611,5,,lb0,
38.96277,MOT_mc_stage_color_00,y-flash,,
38.96277,MOT_mc_bg_black_00,b65-45,,
38.96277,MOT_mc_light_up_00,l2,,
38.96277,MOT_mc_light_center_00,l2,,
39.29607,1,lp4,,
41.562509999999996,1,w4,l1,
41.562509999999996,2,w4,l1,
41.562509999999996,3,w4,l1,
41.562509999999996,4,w4,l1,
41.562509999999996,5,w4,l1,
41.92914,1,,l2,
41.92914,2,,l2,
41.92914,3,,l2,
41.92914,4,,l2,
41.92914,5,,l2,
42.29577,1,,l3,
42.29577,2,,l3,
42.29577,3,,l3,
42.29577,4,,l3,
42.29577,5,,l3,
42.62907,1,,l4,
42.62907,2,,l4,
42.62907,3,,l4,
42.62907,4,,l4,
42.62907,5,,l4,
43.29567,1,j4-3,,
43.92894,1,lp3,,
44.395559999999996,1,,lb3,
44.895509999999994,1,,lb2,
45.79542,1,,lb1,
46.29537,1,,lb0,
46.72866,1,3-2,,
47.228609999999996,1,lp2,,
47.228609999999996,2,,lb3,
47.228609999999996,3,,lb3,
47.228609999999996,4,,lb3,
47.228609999999996,5,,lb3,
47.56191,2,,lb2,
47.56191,3,,lb2,
47.56191,4,,lb2,
47.56191,5,,lb2,
47.89521,2,,lb1,
47.89521,3,,lb1,
47.89521,4,,lb1,
47.89521,5,,lb1,
48.22851,2,,lb0,
48.22851,3,,lb0,
48.22851,4,,lb0,
48.22851,5,,lb0,
48.62847,1,j2-1,,
49.12842,2,j4-1,,
49.12842,3,j4-1,,
49.12842,4,j4-1,,
49.12842,5,j4-1,,
49.79502,1,1-2,,
49.79502,2,1-2,,
49.79502,3,1-2,,
49.79502,4,1-2,,
49.79502,5,1-2,,
50.39496,1,lp2,,
50.39496,2,lp2,,
50.39496,3,lp2,,
50.39496,4,lp2,,
50.39496,5,lp2,,
52.561409999999995,1,j2-3,,
52.561409999999995,2,j2-3,,
52.561409999999995,3,j2-3,,
52.561409999999995,4,j2-3,,
52.561409999999995,5,j2-3,,
53.16135,1,lp3,,
53.16135,2,lp3,,
53.16135,3,lp3,,
53.16135,4,lp3,,
53.16135,5,lp3,,
54.76119,1,3-4,,
55.16115,2,3-4,,f1
55.49445,3,3-4,,f1
55.9944,1,sj4,,
55.9944,2,sj4,,
55.9944,3,sj4,,
55.9944,4,sj3,,
55.9944,5,sj3,,
56.594339999999995,4,3-4,,f1
56.594339999999995,1,w4,,
56.594339999999995,2,w4,,
56.594339999999995,3,w4,,
56.92764,5,3-4,,f1
57.360929999999996,1,lp4,,
57.360929999999996,2,lp4,,
57.360929999999996,3,lp4,,
57.360929999999996,4,lp4,,
57.360929999999996,5,lp4,,
57.860879999999995,1,4-2,,
58.260839999999995,2,4-2,,
58.52748,3,4-2,,
58.72746,4,4-2,,
58.92744,5,4-2,,
59.22741,1,sp2-3,,b1
59.22741,2,sp2-3,,b0
59.22741,3,sp2-3,,b0
59.22741,4,sp2-3,,b0
59.22741,5,sp2-3,,b0
60.16065,1,lp3,r1,
60.16065,2,lp3,r1,
60.16065,3,lp3,r1,
60.16065,4,lp3,r1,
60.16065,5,lp3,r1,
60.79392,1,,r2,
60.79392,2,,r2,
60.79392,3,,r2,
60.79392,4,,r2,
60.79392,5,,r2,
61.460519999999995,1,,r3,
61.460519999999995,2,,r3,
61.460519999999995,3,,r3,
61.460519999999995,4,,r3,
61.460519999999995,5,,r3,
62.06046,4,j3-2,,
62.16045,4,,rb2,
62.39376,2,j3-2,,
62.49375,2,,rb2,
62.693729999999995,1,j3-2,,
62.79372,1,,rb2,
62.79372,4,w2,,
62.79372,2,w2,,
62.86038,3,j3-2,,
62.96037,3,,rb2,
62.9937,5,j3-2,,
63.093689999999995,4,sp2-3,rb1,
63.093689999999995,5,,rb2,
63.327,2,sp2-3,rb1,
63.327,3,w2,,
63.327,1,w2,,
63.560309999999994,1,sp2-3,rb1,
63.560309999999994,5,w2,,
